method,dim_embedding,m,std,modality,signal,pid
VAE,32,"[0.         0.03842226 0.04501516 0.05575312 0.06888157 0.07494111
 0.08103246 0.08641488 0.09048299 0.09957095 0.10489846 0.11061136
 0.11251161 0.11772415 0.12047247 0.12337096 0.12415626 0.1306636
 0.13257028 0.13737104 0.1402865  0.14698735 0.14708811 0.15065102
 0.14772498 0.15249099 0.15567807 0.1596042  0.16181118 0.16606877
 0.16894169 0.1698352  0.17237978 0.1765419  0.17514765 0.17485926
 0.17867716 0.17938644 0.18180812 0.18311082 0.18655926 0.18859353
 0.19129101 0.19090506 0.19153576 0.19152055 0.19238408 0.1927855
 0.19288468 0.19434882 0.19544716 0.19426636 0.19495246 0.19434186
 0.19426134 0.19458093 0.1948544  0.19669642 0.19838628 0.19853352
 0.19876753 0.20012017 0.20153279 0.20149759 0.20252992 0.20284085
 0.20160067 0.2005938  0.19961387 0.20158108 0.20192357 0.20386461
 0.20459557 0.20463202 0.20520174 0.20612901 0.20622075 0.2065245
 0.20610882 0.20680226 0.20848492 0.20986778 0.2076443  0.20716938
 0.20739394 0.20685546 0.20696019 0.20740124 0.20847566 0.20891579
 0.2089677  0.20857887 0.20918539 0.21018728 0.21131109 0.21179128
 0.2123397  0.21274426 0.21300464 0.21351498 0.21266989]","[0.         0.10360467 0.11466671 0.12334888 0.13861012 0.14908768
 0.15719723 0.16201534 0.16757197 0.17944726 0.18335955 0.18906002
 0.19190112 0.19596036 0.19546604 0.19868362 0.20255654 0.20211248
 0.20004904 0.20266615 0.2046231  0.20350547 0.20593014 0.20602083
 0.20930129 0.20948647 0.21236689 0.2137748  0.21370633 0.21314512
 0.21385441 0.21561624 0.21428987 0.21292466 0.21484143 0.21491151
 0.21760497 0.21955645 0.21958099 0.21866036 0.21828701 0.21857778
 0.21955193 0.22072076 0.22011877 0.22117485 0.22314326 0.22378233
 0.22343272 0.2239554  0.22271578 0.22247606 0.22206933 0.22289577
 0.22314649 0.22376959 0.22474451 0.22273989 0.22151435 0.22228778
 0.22109509 0.22065226 0.22060385 0.21960323 0.2206007  0.22093842
 0.22096427 0.22181797 0.2218573  0.21984497 0.21932401 0.21927147
 0.22011126 0.21823369 0.21736317 0.21631357 0.2170211  0.21606497
 0.21713911 0.21639761 0.21664709 0.21602766 0.21655512 0.2175312
 0.21777438 0.21974979 0.21896664 0.21903723 0.21797655 0.21769875
 0.21719923 0.21664844 0.2173017  0.21634069 0.21593273 0.21643779
 0.21566058 0.21467937 0.21506339 0.21421689 0.21479212]",kinetic,idle,42
random,32,"[0.         0.25030455 0.25042301 0.25069594 0.25091721 0.25107075
 0.25133577 0.2510207  0.25102524 0.25074735 0.25073887 0.25099352
 0.25119524 0.25106088 0.2512788  0.25118339 0.25110304 0.25095783
 0.25093103 0.25081248 0.25099767 0.25048489 0.25055901 0.25078618
 0.25096359 0.25088149 0.25126602 0.25115591 0.25104565 0.2507915
 0.25116127 0.25133542 0.25177779 0.2517898  0.25198517 0.25210194
 0.25212092 0.25251581 0.25243362 0.25208967 0.25215705 0.25211352
 0.25219502 0.2524541  0.25252909 0.25258641 0.25244154 0.25251564
 0.25269668 0.25246252 0.25226843 0.25208929 0.25229599 0.25265739
 0.25275964 0.25301207 0.25309306 0.25305539 0.25320469 0.25337606
 0.25320695 0.25335475 0.25320143 0.25334328 0.2530609  0.25348719
 0.25356251 0.25373738 0.25360576 0.25347796 0.25372549 0.2534352
 0.2536112  0.25337487 0.2536485  0.2536767  0.25393869 0.25391526
 0.2540044  0.2542642  0.25446916 0.25432855 0.25449059 0.25485318
 0.25483817 0.25481146 0.25482806 0.25471817 0.25437571 0.2545499
 0.2549069  0.25498973 0.25518555 0.25501021 0.25524607 0.25532281
 0.25540546 0.25537073 0.25527696 0.25539143 0.25572725]","[0.         0.0005897  0.00105586 0.00146881 0.00162072 0.00180813
 0.00178546 0.00195409 0.00210126 0.00259456 0.00252661 0.00267868
 0.00289844 0.00286737 0.00300141 0.00291244 0.00321122 0.00347531
 0.0038951  0.00374879 0.00353703 0.00354605 0.00328378 0.00312738
 0.00332565 0.00310766 0.00314413 0.00311503 0.00339091 0.00318024
 0.00332795 0.00320552 0.00325975 0.00341354 0.00353523 0.00364113
 0.00404778 0.00431782 0.00448597 0.0044098  0.00473696 0.0047744
 0.00487838 0.00461077 0.00457129 0.00470921 0.0047372  0.00484898
 0.00509581 0.00515776 0.00482379 0.00446599 0.00462827 0.00469788
 0.00461675 0.00479039 0.00482789 0.00472812 0.00479581 0.00491018
 0.00482506 0.00492792 0.00479636 0.00532714 0.00527501 0.00542377
 0.00554867 0.00564056 0.00573719 0.00575448 0.00587977 0.00585271
 0.00641494 0.0063361  0.00621286 0.00634181 0.0062736  0.00618216
 0.00627682 0.00646811 0.00639337 0.0065147  0.00619584 0.00620692
 0.00598317 0.00593714 0.00595908 0.00598919 0.0057305  0.00554079
 0.00568338 0.00551483 0.0054564  0.00526099 0.0055709  0.00534156
 0.00520015 0.00530449 0.00505897 0.00521833 0.00500318]",auditory,searching,20
random,32,"[0.         0.21593628 0.21644513 0.21700087 0.21732977 0.21770166
 0.21846875 0.21871473 0.21910216 0.21900218 0.21952935 0.22022707
 0.220905   0.22109093 0.22169431 0.22210901 0.22241743 0.22288658
 0.22326237 0.22359181 0.22393079 0.22415982 0.22456939 0.22522133
 0.22536449 0.22553794 0.22593148 0.226495   0.22702432 0.22712928
 0.22757458 0.22776319 0.22833096 0.22867388 0.2292052  0.22962492
 0.22992154 0.23050225 0.23059941 0.23083154 0.23114393 0.23141722
 0.23190459 0.23246938 0.23276238 0.23319493 0.23349497 0.23396772
 0.23430166 0.23422395 0.23444199 0.23482747 0.23508834 0.23573178
 0.23624701 0.2369054  0.2373402  0.23739282 0.23776706 0.23822098
 0.23832505 0.23883151 0.2393605  0.23987529 0.24008746 0.24077621
 0.24108522 0.24113366 0.24140395 0.24147347 0.24173445 0.2421383
 0.24254967 0.24287466 0.24343244 0.24381133 0.24442757 0.24478685
 0.24518244 0.24543632 0.24605058 0.24616143 0.24658515 0.24695689
 0.24703028 0.24735832 0.24772233 0.24786032 0.24786209 0.24811645
 0.248644   0.24884583 0.24938085 0.24954665 0.24982908 0.25028229
 0.25064989 0.25101254 0.25133124 0.25170724 0.2522319 ]","[0.         0.03437829 0.0340293  0.03377834 0.0336936  0.0334663
 0.0329538  0.03241395 0.03204165 0.03189253 0.03134969 0.03091399
 0.0304525  0.03014269 0.02979401 0.02928044 0.02892744 0.02836015
 0.0280285  0.02759632 0.02744053 0.02675524 0.02641922 0.02604134
 0.0260574  0.02582559 0.02584018 0.02524694 0.02469274 0.02432938
 0.02422818 0.02426485 0.02413996 0.02391701 0.02360134 0.02339234
 0.02320939 0.02313603 0.02291441 0.02233823 0.02214762 0.02182917
 0.02149303 0.02123044 0.02100879 0.02062884 0.02022594 0.01988313
 0.01972002 0.01954683 0.01908744 0.01842649 0.01838057 0.01814238
 0.01771374 0.01736985 0.01702484 0.01698825 0.01686331 0.01658509
 0.01625769 0.01587282 0.0152752  0.01492925 0.01435313 0.01409702
 0.01395687 0.01411833 0.01368762 0.01351562 0.01345499 0.0128008
 0.01275628 0.01219217 0.01186071 0.01160907 0.01120662 0.01078265
 0.01052172 0.01062171 0.01022597 0.00998515 0.00959824 0.00959187
 0.0094224  0.00910839 0.00887221 0.00868775 0.00827797 0.00824409
 0.00824672 0.00809224 0.00780195 0.00742811 0.0074115  0.00693251
 0.00671778 0.00658376 0.00613207 0.00610202 0.00587517]",auditory,has_item,11
random,32,"[0.         0.23015559 0.23058641 0.23099676 0.2311964  0.23148501
 0.23198246 0.23221885 0.23249821 0.23223537 0.23264897 0.2332094
 0.23370745 0.2339147  0.23440563 0.23487217 0.23508239 0.23546416
 0.23577006 0.23602535 0.23636556 0.23654165 0.23696386 0.23736894
 0.23737302 0.23753847 0.23784908 0.23826452 0.23860388 0.23868188
 0.23906057 0.23926508 0.23977824 0.24006193 0.24038215 0.24064933
 0.24086984 0.24121353 0.24132454 0.24154659 0.24175425 0.24187925
 0.24227682 0.24268294 0.2430058  0.24325671 0.24350132 0.24390453
 0.24417934 0.24423221 0.24439548 0.24465138 0.24482798 0.24530763
 0.24565496 0.24617471 0.2464905  0.24654153 0.24680499 0.2470998
 0.24720865 0.24752521 0.24786896 0.2480826  0.24831987 0.24886166
 0.24909445 0.24913273 0.2494561  0.24948874 0.24969119 0.25001468
 0.25030315 0.25043829 0.25077235 0.25097004 0.25135929 0.2515517
 0.25173254 0.25188731 0.25232832 0.2522618  0.25248439 0.25267828
 0.25275351 0.25298353 0.25318667 0.25326782 0.25323533 0.25333607
 0.25369223 0.25397062 0.2542657  0.25450106 0.25464385 0.25502086
 0.25536335 0.25553893 0.25572983 0.25589757 0.25622434]","[0.         0.03453311 0.03423849 0.03395785 0.03380147 0.03358377
 0.03302648 0.03265882 0.03232453 0.03209374 0.03164738 0.03124584
 0.03079291 0.03061198 0.03030347 0.03001952 0.02969631 0.0292494
 0.02898049 0.02865634 0.02857224 0.02808122 0.02787714 0.02741218
 0.02731901 0.02716465 0.02710163 0.02659723 0.02608285 0.02582839
 0.02570303 0.02573209 0.02561575 0.02542191 0.02503555 0.02476386
 0.02458001 0.02432217 0.0242083  0.02385842 0.02363218 0.02331588
 0.02302775 0.02270993 0.02258929 0.02219103 0.02190012 0.02162139
 0.02144791 0.02146423 0.02114708 0.02062985 0.02051757 0.02022486
 0.0198174  0.01948454 0.01915671 0.01913054 0.01894853 0.01862405
 0.01843486 0.01804498 0.01751358 0.01700899 0.01670044 0.01640794
 0.01623135 0.01631632 0.01611703 0.01600128 0.01590945 0.0154689
 0.01531162 0.01483648 0.01444396 0.01414144 0.01375517 0.0133314
 0.01297083 0.01293102 0.01255404 0.01226344 0.01180602 0.01161595
 0.01153102 0.01125075 0.01097645 0.01085891 0.01063753 0.01045963
 0.01026794 0.01020883 0.00983239 0.00972593 0.00954725 0.00922065
 0.00907745 0.00882337 0.00854945 0.00830654 0.00803695]",auditory,searching,2
random,32,"[0.         0.23626499 0.23660611 0.23696523 0.2370503  0.23711615
 0.23745166 0.2374855  0.23774112 0.23750759 0.23793134 0.23832441
 0.23869577 0.23874779 0.23906945 0.23934894 0.23953484 0.23983597
 0.24002696 0.24016064 0.24044773 0.24055972 0.24077148 0.24107379
 0.24105854 0.24107533 0.24141719 0.24162167 0.24186377 0.24189658
 0.24217183 0.24234477 0.24275769 0.24286553 0.24310054 0.24326316
 0.24344788 0.24362404 0.24366743 0.24381622 0.24386677 0.24400529
 0.24432201 0.24461257 0.24478356 0.24500441 0.24512732 0.24541202
 0.24558547 0.24553372 0.24564704 0.24580007 0.245909   0.2461037
 0.24626845 0.24668788 0.24688451 0.24687639 0.24703382 0.2471269
 0.24716423 0.24739069 0.24775113 0.24789715 0.24808848 0.24847132
 0.24864745 0.24862088 0.24880524 0.24883203 0.24899081 0.24915753
 0.24918663 0.24924409 0.24940279 0.24941233 0.24968179 0.24975292
 0.24986211 0.24993096 0.25018434 0.25009435 0.25028562 0.25038859
 0.25037562 0.25046742 0.25063982 0.25074523 0.25063787 0.25078073
 0.25094324 0.25110606 0.25131918 0.25141877 0.25152051 0.25172658
 0.2519993  0.25199955 0.2521374  0.25230145 0.25253941]","[0.         0.03172758 0.03143817 0.03118459 0.03099545 0.03069567
 0.03014925 0.02973066 0.0294417  0.0292698  0.02891384 0.0284932
 0.02805253 0.02782783 0.02748669 0.02716556 0.02690599 0.02650169
 0.02621818 0.02589194 0.02579838 0.02535725 0.02511533 0.02468543
 0.02460751 0.0244112  0.02437743 0.02386309 0.02339942 0.023172
 0.02303639 0.02305382 0.02290963 0.02267695 0.02235349 0.02207739
 0.0219017  0.02161856 0.02150547 0.02119827 0.02097714 0.02075432
 0.020541   0.02021505 0.02005506 0.01972722 0.01941937 0.01917746
 0.01902565 0.01904106 0.01871637 0.01827187 0.0182111  0.01791318
 0.01754534 0.01723257 0.01693852 0.01692126 0.01676616 0.01649718
 0.01637912 0.01606321 0.01562341 0.01518791 0.0149344  0.01464892
 0.01453521 0.01461344 0.01449613 0.01442597 0.01434829 0.01401606
 0.01401529 0.01360445 0.01334488 0.01318461 0.01293333 0.01264584
 0.01241653 0.01239285 0.01219924 0.01200655 0.01168498 0.01153858
 0.01158161 0.01154054 0.01139963 0.01125925 0.01121083 0.01116029
 0.01112841 0.01122251 0.01101519 0.0110395  0.01094717 0.01080839
 0.01071707 0.01070482 0.01047535 0.01032278 0.01016271]",auditory,searching,8
random,32,"[0.         0.24065651 0.24101706 0.24137782 0.24154438 0.24170546
 0.24203222 0.24211934 0.24240015 0.24231331 0.24268867 0.24306163
 0.24338703 0.24353851 0.24386844 0.24413337 0.24442143 0.2447259
 0.24490438 0.24505224 0.2453927  0.24554872 0.24577666 0.24613857
 0.2461492  0.24625419 0.24658603 0.24684273 0.24707967 0.24719502
 0.24747318 0.24767216 0.24800744 0.24818047 0.24843926 0.24866443
 0.2488423  0.24909316 0.24921215 0.24935207 0.24954175 0.24974854
 0.25011862 0.25036805 0.25055845 0.2507768  0.2509706  0.2511895
 0.25142644 0.25140738 0.25151407 0.25169491 0.2518458  0.25207053
 0.25226289 0.25272217 0.25294455 0.2530021  0.25312894 0.25321749
 0.25333427 0.25358002 0.25396227 0.25417256 0.25442524 0.25477096
 0.25494232 0.25498703 0.2551877  0.25531787 0.25558814 0.2557785
 0.25583884 0.25590821 0.25617198 0.25628835 0.25659613 0.25671153
 0.25688646 0.25695418 0.25726439 0.25727488 0.25753819 0.25763015
 0.25764256 0.25778927 0.25797897 0.25816441 0.2581306  0.2582688
 0.25846508 0.25866261 0.25884139 0.25902731 0.25911406 0.25934543
 0.25968225 0.25971789 0.25987943 0.26010436 0.26033908]","[0.         0.02970724 0.02947384 0.02925919 0.02914998 0.028958
 0.02849333 0.0281828  0.02795522 0.02790819 0.02758054 0.02721905
 0.02681582 0.02670273 0.02642915 0.02614826 0.02601411 0.0256794
 0.02543676 0.02517534 0.02514411 0.02482181 0.02463856 0.02433607
 0.0242996  0.0242106  0.02418294 0.02381542 0.02343877 0.02332299
 0.0232172  0.02325808 0.02307383 0.02294796 0.02271463 0.02255843
 0.02241906 0.02227283 0.02225484 0.02201707 0.02199736 0.0219099
 0.02180617 0.02153054 0.02144873 0.02119972 0.02105381 0.02081433
 0.02077009 0.02081725 0.02057409 0.02029192 0.02027798 0.02009169
 0.01984165 0.01966783 0.01948014 0.01952878 0.01938594 0.01919333
 0.01922052 0.01903559 0.01876303 0.01856586 0.01847721 0.01825582
 0.01817457 0.01833233 0.01827411 0.01837553 0.01848107 0.01831499
 0.01835266 0.01812812 0.0181196  0.01817722 0.0180885  0.01799624
 0.01796866 0.01795665 0.01793522 0.01798868 0.01793535 0.01784594
 0.01790453 0.01797988 0.0179287  0.017985   0.01809725 0.01806277
 0.0181248  0.01823214 0.01807823 0.01823293 0.01817212 0.0181508
 0.01820792 0.01826496 0.01819983 0.01824253 0.01818209]",auditory,searching,5
random,32,"[0.         0.22441962 0.22472065 0.2250474  0.22514957 0.22524217
 0.22550295 0.22555054 0.2257751  0.2255931  0.225897   0.22621806
 0.22643244 0.22659517 0.22688022 0.22705971 0.22728306 0.22752421
 0.2276616  0.22779051 0.228075   0.22821936 0.22840696 0.22869637
 0.22868762 0.22882182 0.22909374 0.22932033 0.22952721 0.22965803
 0.22989207 0.23001396 0.23027617 0.23047889 0.23068584 0.23077857
 0.23094083 0.23115754 0.23119477 0.23130891 0.23145219 0.23160328
 0.23191325 0.23204617 0.23211474 0.23229536 0.23244754 0.23254856
 0.23271983 0.23270164 0.23278935 0.23286538 0.23298943 0.23317579
 0.23335404 0.23375253 0.23396852 0.23399225 0.23404782 0.23406898
 0.23419052 0.23440031 0.23474738 0.23491842 0.23508975 0.23538195
 0.23547407 0.23548196 0.23562211 0.23571186 0.23596517 0.23613564
 0.23620334 0.23624897 0.23642398 0.23649573 0.23672822 0.23680755
 0.23684967 0.23694535 0.23719484 0.23714302 0.23736784 0.2374527
 0.23744295 0.23752419 0.2376127  0.23776106 0.23767022 0.23779063
 0.23789398 0.23804989 0.23821986 0.23838497 0.23848063 0.23868585
 0.23895114 0.23896445 0.23912483 0.23933344 0.23951276]","[0.         0.04531836 0.04529934 0.04524697 0.04530663 0.04533081
 0.0452055  0.04511571 0.04510358 0.04525548 0.04522117 0.04513622
 0.04514756 0.04507028 0.04502127 0.04505169 0.04511397 0.04507271
 0.04503762 0.04494832 0.04504039 0.04490846 0.04490677 0.04491287
 0.04493492 0.04483522 0.04493538 0.04482993 0.04472194 0.0446442
 0.04468462 0.04485431 0.04491629 0.04480873 0.04481431 0.045014
 0.04498443 0.04499359 0.04515537 0.04511257 0.04519625 0.0452748
 0.04535804 0.04547994 0.04568796 0.04566789 0.04569782 0.04584422
 0.0459616  0.04597396 0.04592021 0.04602884 0.04607919 0.04608763
 0.04602534 0.04608975 0.04603584 0.04612016 0.04621798 0.04628924
 0.04628851 0.04629795 0.04628079 0.04629773 0.04643905 0.04647968
 0.04661571 0.04674213 0.04685148 0.04697046 0.04703819 0.04702985
 0.04702758 0.04700322 0.04719048 0.04730553 0.04743659 0.04748313
 0.04775699 0.0476938  0.04781427 0.04796826 0.0480319  0.0480212
 0.04808956 0.04824864 0.04844856 0.04854405 0.04869524 0.04872665
 0.04893334 0.04905744 0.04902657 0.04911905 0.04908733 0.04914077
 0.0493113  0.04938135 0.04936433 0.04941449 0.04951364]",auditory,has_information,35
random,32,"[0.         0.22845357 0.22870059 0.22901709 0.22911171 0.22917549
 0.22941357 0.22946172 0.22966655 0.22955567 0.22984346 0.23011524
 0.23034482 0.23049115 0.23071752 0.23088736 0.23110588 0.2313515
 0.23149748 0.23161264 0.23186704 0.23197794 0.23213107 0.23242036
 0.23239698 0.23254545 0.23281524 0.23300101 0.23321496 0.23332116
 0.23353627 0.23365779 0.23388743 0.2340689  0.23429405 0.23439596
 0.23459337 0.23471354 0.23478718 0.23488637 0.23501106 0.23514491
 0.23544194 0.23558365 0.23564008 0.23581691 0.23595598 0.23608109
 0.23629355 0.23627853 0.23635954 0.23642345 0.2365327  0.23669931
 0.23684366 0.23720786 0.23740888 0.23745747 0.23750476 0.23754266
 0.23763669 0.23782779 0.2381827  0.23826349 0.23840056 0.23862154
 0.23867819 0.23869744 0.23886174 0.23895642 0.23919795 0.23934727
 0.23935877 0.23936753 0.23950666 0.23958603 0.23974819 0.23984741
 0.2399195  0.24000945 0.24026746 0.24025102 0.24043391 0.24053333
 0.24048946 0.24057032 0.2406598  0.24080682 0.24076337 0.24089147
 0.2409895  0.24114707 0.24130563 0.24144622 0.2415533  0.24172371
 0.24195764 0.24198496 0.24212227 0.24227225 0.24241218]","[0.         0.04310514 0.04305895 0.04300583 0.04305661 0.04306375
 0.04293818 0.04285864 0.04283705 0.04301333 0.04297368 0.04287092
 0.04289138 0.04281285 0.04273761 0.04275933 0.04281279 0.04277726
 0.0427502  0.04266331 0.04273172 0.04259276 0.0425748  0.04258153
 0.04259699 0.04251396 0.04260125 0.04248459 0.04238963 0.0423062
 0.04233312 0.04248504 0.04252441 0.04241548 0.0424281  0.04261247
 0.04260247 0.04256293 0.04272924 0.04268376 0.04274796 0.04281212
 0.04288224 0.04299855 0.04318253 0.04316284 0.04318554 0.04333113
 0.04345651 0.04347011 0.04341812 0.04351192 0.04354941 0.04355007
 0.04347332 0.04351431 0.043458   0.04354881 0.04363276 0.0437062
 0.04369412 0.04369339 0.0436806  0.04365716 0.04377042 0.04377631
 0.04388429 0.04400627 0.04411579 0.04422644 0.04428378 0.04426693
 0.04424123 0.04420351 0.04436026 0.04447069 0.04456199 0.04461328
 0.04487631 0.04481428 0.04492806 0.04508349 0.04512744 0.04512329
 0.04517139 0.04531785 0.04549964 0.04558629 0.04574272 0.04577996
 0.04596318 0.04608113 0.0460529  0.04612614 0.04610043 0.04613468
 0.04627973 0.04635166 0.04632539 0.04634575 0.04642473]",auditory,idle,41
random,32,"[0.         0.2315379  0.2316918  0.23191823 0.23195586 0.23198683
 0.23213183 0.23211294 0.2322464  0.23210563 0.23228807 0.23244069
 0.23259855 0.23268391 0.23279572 0.23288156 0.23304525 0.23320114
 0.23328094 0.23333649 0.23350904 0.23355021 0.23363073 0.23380965
 0.23377077 0.23387675 0.23407108 0.23418225 0.23433696 0.23440854
 0.23458121 0.23464285 0.234774   0.23488824 0.23506859 0.23511422
 0.23522314 0.23528593 0.23530904 0.23536619 0.23542903 0.23549519
 0.23569619 0.23572946 0.23571746 0.23581348 0.23588712 0.23589445
 0.23599769 0.23594769 0.2359475  0.23598129 0.23602404 0.23606875
 0.23615247 0.23639381 0.23651874 0.23651369 0.2365064  0.23647922
 0.2364625  0.2365681  0.23685494 0.23689638 0.23698414 0.23710753
 0.23710378 0.23708913 0.23719629 0.23719773 0.23733163 0.23739202
 0.23736408 0.23730734 0.23736628 0.2373875  0.23749133 0.23754107
 0.23750218 0.23750813 0.23769418 0.23761963 0.2376859  0.23769768
 0.23757977 0.23758773 0.23761153 0.23769985 0.23758501 0.23762752
 0.23762431 0.23770974 0.23778765 0.23787736 0.23793094 0.2380431
 0.23817844 0.23813522 0.23821107 0.23826231 0.23831731]","[0.         0.0411393  0.04104959 0.04095747 0.04097827 0.04097084
 0.04081153 0.04071003 0.04065778 0.04080997 0.04072959 0.040587
 0.04057999 0.04048484 0.04037461 0.04036587 0.04039875 0.04033799
 0.04029148 0.04019286 0.04023158 0.04008664 0.04005335 0.04003408
 0.04004432 0.03995767 0.04001935 0.03989981 0.03980126 0.03971882
 0.03973729 0.03986825 0.03988446 0.03977792 0.03978286 0.0399446
 0.03992436 0.03988191 0.040033   0.0399849  0.04003794 0.04009152
 0.04015118 0.04025961 0.04043038 0.04041299 0.0404357  0.04057505
 0.04070113 0.04071741 0.04067469 0.04076441 0.0408109  0.04082253
 0.0407609  0.04081523 0.04077082 0.04086353 0.04095521 0.0410324
 0.04104293 0.04106023 0.04106425 0.0410524  0.04116779 0.04120197
 0.04131472 0.04144068 0.04156075 0.04169037 0.04177512 0.04178552
 0.04177436 0.04176319 0.04193295 0.04205876 0.04216541 0.04222781
 0.0425203  0.04249001 0.04262394 0.04278874 0.04287822 0.04291231
 0.0429898  0.04315597 0.04335483 0.04346483 0.04364121 0.04372256
 0.04394157 0.04408999 0.04411272 0.04421085 0.04421766 0.04427847
 0.04446768 0.04457577 0.04458861 0.04466892 0.04479184]",auditory,idle,17
random,32,"[0.         0.23479442 0.23490874 0.23509873 0.23514058 0.23518449
 0.23534004 0.23531288 0.23545265 0.23535336 0.2355059  0.23564129
 0.23577624 0.23585419 0.23595182 0.23600686 0.23619262 0.23637432
 0.23644326 0.23652609 0.23667927 0.23672757 0.23678085 0.23694343
 0.23692676 0.23703666 0.23722869 0.23735935 0.237489   0.23759221
 0.23775632 0.23780101 0.23796037 0.23806439 0.23823051 0.23826694
 0.23836517 0.23842135 0.23843809 0.23851713 0.23854816 0.23863031
 0.23878705 0.23880533 0.23878242 0.2388962  0.23896534 0.23899904
 0.23909669 0.23907689 0.23908037 0.23910927 0.23917306 0.23921871
 0.23930517 0.23952907 0.23966403 0.23966482 0.23968252 0.23965795
 0.23966946 0.23978203 0.24003441 0.24008836 0.24017018 0.24028614
 0.24029042 0.24029856 0.24040896 0.24039618 0.24050592 0.24060515
 0.24059599 0.24055949 0.24061377 0.24060641 0.24071678 0.24075918
 0.24075182 0.2407953  0.24092687 0.24083627 0.24088597 0.24093053
 0.24081311 0.24082596 0.24086377 0.24095225 0.24085449 0.24090766
 0.24091144 0.24101891 0.24109388 0.24116531 0.24123899 0.24133245
 0.24145403 0.24142546 0.24151947 0.24157063 0.24166152]","[0.         0.03986579 0.03975842 0.03965067 0.03967345 0.03967575
 0.03953694 0.03943877 0.03939687 0.0395657  0.03947221 0.03933355
 0.03931369 0.03922428 0.03911193 0.03908341 0.03912668 0.03908968
 0.0390395  0.03896712 0.03898791 0.03886174 0.03881185 0.03878432
 0.03880949 0.03873216 0.03878738 0.03869033 0.03858248 0.03852667
 0.03853798 0.03864598 0.03867837 0.03857444 0.03857038 0.03871242
 0.03868874 0.03864515 0.03877992 0.03875033 0.03877942 0.03883967
 0.03886581 0.03895716 0.03910757 0.03910175 0.03912019 0.03926467
 0.03937585 0.0394082  0.03937065 0.03944994 0.03950734 0.03951982
 0.03946281 0.03950077 0.03946533 0.03955422 0.03965433 0.0397297
 0.03975945 0.03978355 0.03976545 0.03976162 0.03986403 0.03989195
 0.03999942 0.04013029 0.04024365 0.04035396 0.04041922 0.04045361
 0.04045249 0.04045626 0.0406117  0.04070785 0.04080967 0.04086275
 0.04115001 0.04114548 0.04123602 0.04137569 0.04144303 0.04149824
 0.04156833 0.04172439 0.04191607 0.04201997 0.04219053 0.0422703
 0.04247586 0.04262986 0.04264844 0.04272958 0.04274901 0.0427936
 0.04295772 0.04306512 0.04308905 0.04316529 0.04330021]",auditory,idle,26
random,32,"[0.         0.22667131 0.22674154 0.22691146 0.2269488  0.22700975
 0.22719145 0.22720906 0.22737014 0.22724976 0.22736736 0.22749971
 0.22766997 0.22776459 0.22787725 0.22790247 0.22805268 0.22827213
 0.22833644 0.2284778  0.2286335  0.22866955 0.22869595 0.22886634
 0.22883982 0.22899269 0.2291485  0.22926605 0.22938235 0.22949884
 0.229653   0.22969434 0.22983721 0.22993097 0.23010166 0.23014006
 0.23018783 0.2302375  0.23029097 0.23037896 0.23039504 0.23050228
 0.2306381  0.23062315 0.23062094 0.23075827 0.23086906 0.23087546
 0.23099364 0.23095484 0.23095254 0.23102604 0.23110712 0.23113904
 0.23125806 0.23145899 0.23160299 0.23163879 0.23165206 0.23162625
 0.23163433 0.23174257 0.23197264 0.23204002 0.23212413 0.23222524
 0.23222298 0.23225887 0.23237285 0.23240301 0.23248958 0.23259747
 0.23259576 0.23254462 0.23257999 0.23256284 0.23264538 0.2326877
 0.23268678 0.23272382 0.23282628 0.23276765 0.232814   0.23283974
 0.23271139 0.23274704 0.23273831 0.23281795 0.23274567 0.23277258
 0.23273098 0.23280408 0.23286082 0.23291882 0.2329934  0.2330149
 0.23312625 0.2330592  0.23313586 0.2331876  0.23327374]","[0.         0.04499248 0.04498069 0.04492885 0.04495534 0.04492871
 0.04477591 0.04462653 0.04455906 0.04472919 0.04471357 0.04460836
 0.04453579 0.04443644 0.04432262 0.04435028 0.0444454  0.0443547
 0.04432636 0.04417563 0.04418758 0.04411118 0.04411744 0.04408184
 0.04411884 0.04399157 0.04409618 0.04404477 0.04398381 0.04391798
 0.04394813 0.0440377  0.04409459 0.04402902 0.04401569 0.04412249
 0.04418489 0.04416134 0.04420883 0.0441684  0.04421893 0.04422213
 0.04427244 0.04439589 0.04448698 0.04444618 0.04439312 0.04456411
 0.04462146 0.04467808 0.04465934 0.0446481  0.04466695 0.04469795
 0.04460089 0.04466688 0.04462306 0.04464    0.04472625 0.04479096
 0.04481433 0.04484117 0.04486781 0.04484242 0.04492339 0.04497109
 0.04507145 0.04512756 0.04521416 0.0452323  0.04532292 0.04533347
 0.04531671 0.04534012 0.04549225 0.04558929 0.04571807 0.04576018
 0.0459847  0.04598964 0.04611166 0.04617186 0.04623012 0.04630572
 0.04637915 0.04646941 0.04669841 0.04679734 0.04689261 0.04699781
 0.04723353 0.04741455 0.04745953 0.04754613 0.04755822 0.0477027
 0.04785467 0.04800868 0.04805056 0.0481149  0.04823506]",auditory,has_information,23
