method,dim_embedding,m,std,modality,signal
VAE,32,"[ 0.         -0.07772756 -0.0765884  -0.0751055  -0.07331653 -0.07205022
 -0.07028148 -0.0689228  -0.06837989 -0.06722056 -0.06639633 -0.06481149
 -0.06296182 -0.0619355  -0.06015679 -0.05855597 -0.05784039 -0.05629676
 -0.05491214 -0.05371491 -0.05206239 -0.05107563 -0.0502158  -0.04895221
 -0.048179   -0.04691342 -0.04499563 -0.04364475 -0.04293839 -0.04179847
 -0.03984799 -0.03869428 -0.03774385 -0.03617597 -0.03536141 -0.03430675
 -0.03279525 -0.03094367 -0.02957351 -0.02802213 -0.0264695  -0.02547084
 -0.02435797 -0.02336357 -0.02191897 -0.02112484 -0.01994702 -0.01835198
 -0.01780069 -0.01640821 -0.01532136 -0.01488568 -0.01383868 -0.01260854
 -0.01085661 -0.00979462 -0.0084759  -0.00715923 -0.0062554  -0.00539829
 -0.00429747 -0.00320455 -0.0019389  -0.00093894  0.00032157  0.00191483
  0.00265975  0.00423268  0.00577345  0.006991    0.0083585   0.00950977
  0.01114242  0.01330635  0.01427667  0.01553973  0.01627593  0.01810312
  0.01994403  0.02085058  0.02130606  0.02265558  0.02398566  0.02471764
  0.0254409   0.02684941  0.02856144  0.03018327  0.03122425  0.03218481
  0.03395644  0.03517141  0.03670962  0.03817115  0.03917689  0.04026938
  0.04177015  0.04304975  0.04400801  0.04493494  0.04593592]","[0.         0.18116171 0.18138886 0.18220549 0.18214334 0.18315481
 0.18429996 0.18423922 0.18449777 0.18513762 0.18509835 0.18630722
 0.1873689  0.1881072  0.18873106 0.18989274 0.19058715 0.19124865
 0.19215535 0.19297589 0.19347704 0.19401028 0.19444436 0.19544105
 0.19633636 0.19723561 0.19828556 0.19923903 0.19939062 0.20016
 0.20079322 0.20198918 0.20283275 0.20332526 0.20430291 0.20500925
 0.20551864 0.20638056 0.2073108  0.20758965 0.20877325 0.20940576
 0.21048584 0.21147011 0.21182302 0.21230174 0.21304533 0.21364116
 0.21471503 0.21569924 0.21616487 0.21690868 0.21761214 0.21878084
 0.21973672 0.22028956 0.22153022 0.22273467 0.22372613 0.22433181
 0.22577713 0.22632621 0.22710595 0.22815    0.22921405 0.23023828
 0.23129801 0.23234925 0.23315828 0.23413637 0.2348193  0.2354204
 0.23624256 0.23664335 0.23714024 0.23790982 0.2390795  0.23962207
 0.24074779 0.24163412 0.24244836 0.24334002 0.2443119  0.24500514
 0.24597766 0.24647266 0.24731164 0.24844006 0.24889785 0.24915269
 0.25014379 0.25134847 0.25199285 0.25317249 0.25396006 0.25481476
 0.25584413 0.25678136 0.25713282 0.257588   0.25846216]",auditory,has_item
VAE,32,"[ 0.         -0.07058018 -0.06914736 -0.06739806 -0.065252   -0.06361736
 -0.06185673 -0.06019672 -0.05910189 -0.05798837 -0.05712844 -0.05528982
 -0.05352568 -0.05239607 -0.05074451 -0.04905897 -0.04823402 -0.04649419
 -0.04493789 -0.04358798 -0.04188294 -0.04079427 -0.03999115 -0.03854276
 -0.03776182 -0.03615928 -0.03398499 -0.03256875 -0.03164636 -0.03022965
 -0.02788682 -0.02666549 -0.02563867 -0.02369777 -0.02275341 -0.02134951
 -0.01958485 -0.01769216 -0.01642748 -0.01468769 -0.01310472 -0.01185834
 -0.01082296 -0.00955863 -0.00789733 -0.00705373 -0.00584321 -0.00411961
 -0.00323407 -0.00161153 -0.00020485  0.00032117  0.00170038  0.00301748
  0.00482168  0.00596756  0.00732991  0.00893765  0.00990029  0.01086219
  0.01209857  0.01310846  0.01457587  0.01596019  0.0172028   0.0190086
  0.02010405  0.0218584   0.02350222  0.02502866  0.02652358  0.02767862
  0.0293157   0.03169884  0.03275361  0.03408592  0.03495019  0.0368555
  0.03856518  0.03969761  0.04033492  0.041714    0.04333819  0.0442363
  0.04533442  0.0467091   0.04877564  0.05064657  0.05176005  0.05279425
  0.05467103  0.05594118  0.05765019  0.0590603   0.06024478  0.06155863
  0.06341505  0.06481519  0.06585682  0.06715814  0.06828842]","[0.         0.17647718 0.17686722 0.17781108 0.17798259 0.17916771
 0.1802551  0.18040418 0.18101782 0.18165515 0.18167941 0.18301198
 0.18396851 0.18476313 0.18526406 0.18645255 0.18715974 0.18792688
 0.18894159 0.18979716 0.19031618 0.19093505 0.19129583 0.1923694
 0.19324002 0.19434308 0.19554803 0.19651026 0.19680576 0.1977404
 0.1986828  0.1998483  0.20068803 0.20142211 0.20247453 0.20345023
 0.20407989 0.20493273 0.20570505 0.20611486 0.20727484 0.20808445
 0.20896792 0.21017224 0.21066104 0.21114242 0.21184997 0.21250366
 0.21378929 0.21497015 0.21569064 0.21645558 0.21739062 0.21863815
 0.21965995 0.22028585 0.22147114 0.22288496 0.22386817 0.22453735
 0.22597642 0.22641082 0.22731321 0.2286029  0.22958302 0.23075114
 0.23211918 0.23324486 0.23407307 0.23522571 0.23602436 0.23657726
 0.23736589 0.23796117 0.23849413 0.23924258 0.24046383 0.24102238
 0.24195191 0.24296551 0.24390965 0.2447713  0.24596168 0.24673453
 0.24803153 0.24847426 0.24959625 0.25089478 0.2513804  0.25170654
 0.25268377 0.2538471  0.25459201 0.25561705 0.2565122  0.25754295
 0.25882682 0.25983481 0.26024693 0.26106816 0.26201359]",auditory,idle
random,32,"[0.         0.10666912 0.11189628 0.14438235 0.15609484 0.18798237
 0.18687166 0.17225471 0.18441543 0.19578535 0.20214024 0.21101141
 0.22048678 0.21247978 0.21444959 0.21892965 0.22005801 0.22663842
 0.24320032 0.24254293 0.22826346 0.22754827 0.22367474 0.22755551
 0.22711375 0.22766257 0.22824247 0.22838521 0.23203995 0.23324845
 0.22952308 0.21846727 0.2182265  0.2172126  0.21418811 0.21973168
 0.22151172 0.2199414  0.22204577 0.23011401 0.22918715 0.22944727
 0.22916434 0.23070438 0.23210068 0.23082354 0.23196314 0.2345374
 0.23536436 0.23458661 0.23139917 0.2290892  0.23191906 0.22989673
 0.23337471 0.23359496 0.22910656 0.22531422 0.22694393 0.22745035
 0.22885022 0.23065787 0.23286101 0.23583958 0.23955069 0.23739344
 0.23709185 0.23491916 0.23754662 0.24063572 0.24203008 0.24106015
 0.23846836 0.24253799 0.24143854 0.24412513 0.24454432 0.24508416
 0.24729654 0.24536333 0.25111867 0.2520186  0.25144868 0.25177214
 0.25473773 0.25692537 0.25804347 0.25921633 0.26097438 0.26338409
 0.26320108 0.26266064 0.26265313 0.26233328 0.26127038 0.26247234
 0.26250176 0.26192524 0.26316615 0.26348269 0.26297882]","[0.         0.2008897  0.17207975 0.13772121 0.13493374 0.14835242
 0.13904172 0.14383679 0.15345014 0.15292315 0.157606   0.15265084
 0.14811876 0.13410386 0.13039088 0.1271097  0.11666369 0.11482034
 0.10984042 0.10621161 0.10264739 0.09303742 0.09645984 0.09102182
 0.08457498 0.07544924 0.0712536  0.07614509 0.08041246 0.08814332
 0.08800925 0.0881903  0.08480685 0.08623076 0.08833308 0.08392525
 0.08496355 0.08011116 0.08302875 0.08000287 0.08269063 0.08489627
 0.08310704 0.08442206 0.08455045 0.08288113 0.08330962 0.07492636
 0.07933561 0.08087741 0.08096816 0.08057283 0.08187163 0.08224425
 0.08061336 0.08086775 0.08013395 0.08129802 0.08380104 0.08469794
 0.08220842 0.08095743 0.07449838 0.07453609 0.0709696  0.07358696
 0.07150702 0.07416206 0.07390096 0.07568428 0.07699593 0.07615145
 0.07313712 0.06922987 0.06878228 0.06561663 0.06289158 0.06125911
 0.06207553 0.06152775 0.06172895 0.06001993 0.06052328 0.0621931
 0.06189605 0.06141493 0.05898439 0.05975737 0.05804816 0.05829732
 0.05721755 0.05720547 0.059397   0.05943682 0.0609876  0.05997702
 0.06056639 0.06145721 0.05896496 0.05916671 0.05909127]",kinetic,has_item
random,32,"[0.         0.00139662 0.02370968 0.03895127 0.03967772 0.05426204
 0.04928871 0.04926227 0.07482446 0.07632381 0.08678036 0.08587862
 0.09365418 0.09158214 0.08657592 0.08486803 0.0909925  0.09503653
 0.11355364 0.1096529  0.11101718 0.1078211  0.1103199  0.11363188
 0.11635221 0.11995925 0.12365789 0.12538008 0.12510739 0.1262891
 0.13062034 0.12598173 0.12902167 0.13194552 0.1266835  0.1306966
 0.13224991 0.12777569 0.12907345 0.13489397 0.13620539 0.1412512
 0.14234387 0.14069112 0.14304982 0.13990301 0.13968202 0.13917616
 0.13598747 0.13672017 0.13266239 0.12734677 0.12718492 0.12347903
 0.12726227 0.12801391 0.1254398  0.12502531 0.12843693 0.12833985
 0.12660871 0.12599529 0.12776483 0.13046155 0.13304286 0.13124843
 0.12822755 0.12868768 0.13169964 0.13496039 0.13785273 0.1382494
 0.13684825 0.13846777 0.13563852 0.13787405 0.13648834 0.13586244
 0.13779201 0.13470967 0.14061214 0.14094873 0.14180341 0.14295249
 0.14462491 0.14472994 0.14593452 0.1485585  0.14996771 0.14911844
 0.15089624 0.14988765 0.14804834 0.14854191 0.14934755 0.14803679
 0.1493961  0.15037608 0.14902361 0.15232857 0.15351019]","[0.         0.22652099 0.21184317 0.20523469 0.21722544 0.23260883
 0.22742495 0.21402491 0.20509741 0.21247093 0.21897764 0.21984538
 0.21731735 0.20449619 0.19766876 0.20774047 0.20816321 0.21158896
 0.20460318 0.20328778 0.19067369 0.18916054 0.18236529 0.18268924
 0.17872389 0.17722022 0.17674    0.18141567 0.18187013 0.18090183
 0.17883368 0.17649939 0.17970432 0.17745425 0.16930005 0.16736703
 0.16895941 0.16304002 0.15681941 0.16076064 0.15771515 0.15437947
 0.14988494 0.15156143 0.15127432 0.15015694 0.15423693 0.15532982
 0.15709221 0.15661182 0.15842571 0.16041344 0.16215395 0.16221226
 0.15993333 0.15853239 0.15291723 0.15014254 0.14944029 0.15025286
 0.15093797 0.14970045 0.14582761 0.14688807 0.14650827 0.14701285
 0.14556396 0.14392058 0.14102608 0.14093429 0.14017166 0.13898845
 0.13552037 0.13755464 0.14131592 0.1384667  0.13648863 0.13635056
 0.13621027 0.13636729 0.13494569 0.1349275  0.13293729 0.13277282
 0.13365544 0.13446069 0.13255796 0.13105397 0.13028891 0.1345112
 0.1302896  0.13129075 0.13243733 0.1310153  0.13047222 0.13209948
 0.13078666 0.13019396 0.13001921 0.12822931 0.12685283]",kinetic,idle
random,32,"[0.         0.02079493 0.05093034 0.05991786 0.07415583 0.09007344
 0.08544401 0.08984492 0.11229982 0.11887901 0.1319358  0.13838496
 0.13767617 0.13528134 0.13545507 0.13329262 0.14202597 0.14639652
 0.16189094 0.16039646 0.1530378  0.15208507 0.15593497 0.1587632
 0.16034533 0.16602638 0.16790904 0.16983092 0.1685908  0.16690171
 0.16649911 0.16547672 0.16874622 0.17013945 0.16946028 0.1710674
 0.17305353 0.16920515 0.17314982 0.17630027 0.18071418 0.18338103
 0.18705737 0.18492452 0.18916865 0.18642007 0.1862994  0.18692111
 0.18614954 0.18732991 0.18644252 0.18209752 0.18338503 0.18098123
 0.18464444 0.1842416  0.18250956 0.181793   0.1844203  0.18333563
 0.18374951 0.18309444 0.18457197 0.18566923 0.18721874 0.1860547
 0.18480248 0.18470969 0.18604748 0.18795128 0.1897801  0.19113334
 0.19062244 0.19154772 0.18938481 0.18979774 0.18989245 0.18818326
 0.18968236 0.18762742 0.19032032 0.19039835 0.19189287 0.19327788
 0.19419489 0.19339161 0.19465234 0.19684829 0.19801994 0.19839987
 0.19999687 0.1990576  0.19888009 0.19975318 0.20119608 0.20104825
 0.20284404 0.20357212 0.2026158  0.20492122 0.20614908]","[0.         0.21880879 0.22015936 0.19935409 0.21781951 0.2297165
 0.22538601 0.20951319 0.1936102  0.1989316  0.20274007 0.20819925
 0.20710215 0.1967353  0.19755504 0.19897084 0.20196198 0.20631335
 0.19788948 0.19752761 0.18435896 0.18161926 0.17609483 0.17442092
 0.17015768 0.16977532 0.16857471 0.17255817 0.17453928 0.17306682
 0.16826704 0.16771847 0.17131408 0.16888577 0.16591567 0.16216296
 0.16300696 0.15712838 0.15264975 0.1534274  0.15264393 0.1490451
 0.14807993 0.14847586 0.14834114 0.14767473 0.15079734 0.15290337
 0.15532761 0.15573361 0.15865085 0.16275047 0.1640902  0.16565639
 0.16336716 0.16170259 0.15715411 0.15461642 0.15398026 0.15344591
 0.1548611  0.15410378 0.1514679  0.15090648 0.14993743 0.15097004
 0.15102991 0.14922763 0.14654158 0.14534034 0.14285127 0.14351981
 0.14172277 0.14220272 0.14521766 0.14197416 0.14246131 0.14109417
 0.14120735 0.14148808 0.13769712 0.13739647 0.13583671 0.13677831
 0.13685011 0.13673052 0.13437197 0.13299345 0.13231764 0.13564889
 0.13257456 0.13334158 0.13518676 0.13422331 0.13386717 0.13590478
 0.1347582  0.13383447 0.13409894 0.13233169 0.13126236]",kinetic,has_information
random,32,"[0.         0.0097689  0.00099131 0.02739427 0.04064787 0.06790199
 0.05010434 0.04427713 0.06344071 0.06890297 0.0753407  0.09224664
 0.09565931 0.09287439 0.08751552 0.0814459  0.08856811 0.09248336
 0.10434955 0.10996284 0.10203365 0.09454203 0.09715312 0.0986346
 0.10173692 0.10654967 0.10872696 0.10952639 0.10786246 0.1062969
 0.1031376  0.10231634 0.10423572 0.1047719  0.10240952 0.09852667
 0.09820154 0.09225067 0.09397854 0.09667918 0.09881177 0.10081607
 0.10415559 0.10422619 0.10697351 0.10566452 0.10237115 0.103072
 0.10362992 0.10275137 0.10180143 0.09757481 0.09714126 0.09518007
 0.09648925 0.09709773 0.09450778 0.09276048 0.093973   0.09570619
 0.0944171  0.09394116 0.09496762 0.09454665 0.09528113 0.0941382
 0.09209052 0.09245183 0.09514471 0.09661509 0.09626792 0.09834159
 0.09821382 0.09693524 0.09655624 0.09548385 0.09540016 0.09412827
 0.09527524 0.09327802 0.09512619 0.09351318 0.09404812 0.09670702
 0.09854873 0.09710984 0.09917634 0.10227323 0.10226162 0.1017983
 0.10344284 0.10368753 0.10282761 0.10233546 0.10249373 0.10134582
 0.1033205  0.10278131 0.10207795 0.10352816 0.10468078]","[0.         0.25347548 0.24406938 0.24302959 0.25093326 0.25893569
 0.26149467 0.24357335 0.23751785 0.24481921 0.24805377 0.2420182
 0.23865211 0.23138792 0.23441052 0.24227946 0.24241933 0.24459478
 0.23650223 0.23539786 0.22683991 0.22358908 0.22295365 0.21492111
 0.21230188 0.2108123  0.20688876 0.2110261  0.21409115 0.20916497
 0.20923251 0.20694198 0.21012201 0.20884145 0.20574644 0.20376298
 0.20924874 0.20858286 0.20978404 0.20946082 0.21059439 0.20777463
 0.20759365 0.20749425 0.20792182 0.20597458 0.20824854 0.21020616
 0.2077095  0.20914731 0.2091729  0.21144415 0.21386382 0.21237851
 0.21356355 0.21122045 0.20962869 0.20997463 0.211382   0.20806182
 0.2112217  0.21119234 0.21032261 0.2115726  0.21258835 0.21526013
 0.2155466  0.21455703 0.21144846 0.2116246  0.21245277 0.21229692
 0.2116529  0.21445168 0.21312015 0.21375837 0.21343784 0.21101581
 0.21143978 0.21177367 0.21089312 0.21188365 0.21203727 0.21158045
 0.21057587 0.21100888 0.20878877 0.20706726 0.20823819 0.21000618
 0.20827797 0.20655035 0.20828255 0.20938128 0.21071518 0.21273812
 0.2118946  0.21310192 0.21327581 0.21395183 0.21346848]",kinetic,searching
random,32,"[0.         0.0308884  0.02565459 0.04617332 0.05407193 0.08040537
 0.0607417  0.05397679 0.06463934 0.06564613 0.07263532 0.08773909
 0.08589591 0.08227207 0.07627354 0.07322543 0.07463214 0.07853246
 0.08894796 0.08938446 0.08464812 0.07802651 0.07887094 0.08078411
 0.08123486 0.08695119 0.08823058 0.08708275 0.08682352 0.08537158
 0.08321647 0.08319453 0.0833675  0.08229379 0.08084543 0.07627066
 0.07495611 0.07062124 0.07160421 0.07309729 0.07428988 0.07655162
 0.07913391 0.07905974 0.08138921 0.08034779 0.07762799 0.07623274
 0.07545004 0.07504822 0.0752387  0.07167401 0.07203893 0.06867471
 0.07000168 0.07168576 0.06943141 0.0678668  0.06820879 0.07043549
 0.06944459 0.06861145 0.06950126 0.06909842 0.07021409 0.06914792
 0.06689279 0.0682748  0.0696229  0.07124261 0.07166483 0.07312638
 0.07253034 0.07186375 0.07100188 0.06968071 0.0690569  0.06853824
 0.07028125 0.06900069 0.0707949  0.06941893 0.07112517 0.07266107
 0.0748451  0.07346597 0.0747724  0.07690021 0.07753677 0.07703542
 0.07813554 0.07868744 0.07781868 0.07697037 0.07774401 0.07664627
 0.07803856 0.0781376  0.07790958 0.07916617 0.08024487]","[0.         0.24407951 0.24329864 0.23418229 0.24274162 0.24753424
 0.24591505 0.23119691 0.2257562  0.23361015 0.23545239 0.23119063
 0.22986961 0.21992594 0.22318811 0.22621368 0.22762032 0.22830991
 0.22202255 0.22322721 0.21351807 0.21014059 0.21046674 0.20304157
 0.2016391  0.20032715 0.19762867 0.20233773 0.20285649 0.19961737
 0.20028498 0.1975747  0.20158475 0.20105213 0.19773659 0.19596756
 0.20180221 0.20036223 0.2007601  0.20115793 0.20236769 0.20027549
 0.19951194 0.19941934 0.19975738 0.1989713  0.20034197 0.20350532
 0.20176438 0.20225709 0.20150597 0.2033149  0.2051785  0.20399119
 0.20477075 0.20230672 0.20056543 0.20071176 0.20212004 0.19845445
 0.20024149 0.19987221 0.19891632 0.20040341 0.2007225  0.20282869
 0.20336212 0.20141885 0.19897371 0.19878857 0.1987696  0.1988996
 0.19863364 0.20073575 0.19985473 0.2003744  0.20023393 0.19835668
 0.19838644 0.19836546 0.19780148 0.19881733 0.19826029 0.19828757
 0.19732833 0.19733474 0.19556493 0.19467728 0.19554744 0.19705441
 0.19624574 0.19453551 0.19593833 0.1968766  0.1973301  0.19875522
 0.19817181 0.19872098 0.19859622 0.19922238 0.19894078]",kinetic,has_item
random,32,"[0.         0.04823479 0.05164131 0.07133228 0.07939801 0.10580207
 0.09332284 0.08803769 0.09394779 0.09375286 0.1028654  0.11245352
 0.11483416 0.11429389 0.11044416 0.1064871  0.1064677  0.10964773
 0.11910465 0.12046457 0.11748532 0.11191353 0.11359644 0.11749369
 0.11746825 0.12382166 0.12713316 0.12774309 0.13078862 0.12905709
 0.12556587 0.12618648 0.12742652 0.12623875 0.1269548  0.12305605
 0.12087451 0.12065415 0.12181207 0.12333487 0.12564729 0.12912736
 0.13292893 0.13185393 0.13610583 0.13529992 0.13321179 0.13125726
 0.1318935  0.13197987 0.13209783 0.12997969 0.13130423 0.12817076
 0.12933104 0.1313648  0.12928178 0.12797756 0.12807646 0.1301123
 0.12987611 0.12915    0.13041401 0.13028828 0.12977578 0.12974128
 0.12803828 0.12918084 0.13187873 0.13391153 0.13431916 0.13594656
 0.13467583 0.13465931 0.13400364 0.13297528 0.13301203 0.13179576
 0.1337457  0.13287556 0.13425325 0.13263798 0.133664   0.13535591
 0.13665116 0.13572341 0.13727888 0.14031707 0.140518   0.14028578
 0.14137059 0.14260852 0.14216705 0.14021602 0.14112469 0.14085626
 0.14193725 0.1420823  0.14257451 0.14394216 0.14543173]","[0.         0.2411562  0.24782359 0.24294102 0.25019322 0.2505096
 0.25472803 0.24190175 0.2317145  0.23737025 0.24324063 0.23517118
 0.23827018 0.22790893 0.23009857 0.23178202 0.23070378 0.2309523
 0.22523962 0.22755924 0.21893855 0.21930652 0.21919378 0.21559475
 0.21433708 0.21491967 0.21429543 0.21846377 0.22111337 0.2175426
 0.21669394 0.2138202  0.21951926 0.21821114 0.21758444 0.21608167
 0.2187936  0.22235188 0.22176769 0.22369821 0.22416787 0.22386824
 0.22517066 0.22343953 0.22508357 0.22541242 0.22679462 0.22850477
 0.22900367 0.22949568 0.22890183 0.2321882  0.23406272 0.23368942
 0.2340715  0.23245681 0.23086    0.23188318 0.23233644 0.22885869
 0.23079649 0.23072624 0.23010481 0.23207637 0.2305561  0.23346727
 0.23500474 0.23301253 0.23278419 0.23309468 0.2329675  0.232996
 0.23176433 0.23387888 0.23348281 0.2342988  0.23484919 0.23280689
 0.23259964 0.23318517 0.23257392 0.23322308 0.23201497 0.23197142
 0.23008054 0.23084493 0.23005005 0.23024186 0.23016806 0.23170286
 0.23096907 0.23048321 0.23224122 0.2315432  0.23223944 0.23426211
 0.23334898 0.23377764 0.2343431  0.23491512 0.23501638]",kinetic,searching
random,32,"[0.         0.02929439 0.03156609 0.04815456 0.0539477  0.07856446
 0.06482296 0.05909763 0.06329438 0.06633323 0.06957515 0.07609825
 0.07930736 0.07893274 0.07482436 0.06951873 0.0706394  0.07196824
 0.07943694 0.08054331 0.07819216 0.07267193 0.07308587 0.07557434
 0.07627348 0.07927865 0.07984749 0.07676314 0.07902609 0.07696296
 0.07337042 0.07345565 0.07448686 0.07283265 0.07320184 0.06871687
 0.06621592 0.067289   0.06795239 0.06946369 0.07212199 0.07483975
 0.07742811 0.076721   0.08071478 0.08023122 0.07840422 0.07570186
 0.0766453  0.07619936 0.07651772 0.07509171 0.0759039  0.07291246
 0.07264503 0.07457127 0.07303727 0.07189647 0.07204215 0.07340485
 0.07275661 0.071699   0.07291217 0.07216158 0.07142635 0.07041431
 0.06833865 0.0689704  0.07015411 0.07102688 0.07229755 0.07379944
 0.07271882 0.07249342 0.07197678 0.07038498 0.07063822 0.06937397
 0.07178176 0.0714998  0.07280962 0.07186373 0.07247051 0.07421501
 0.07515085 0.07373428 0.07494048 0.077801   0.07793278 0.07739147
 0.07831171 0.07923073 0.0790045  0.07697654 0.07717897 0.07657226
 0.07711045 0.07670195 0.07699846 0.07818542 0.07970426]","[0.         0.23917642 0.24356659 0.2416064  0.24891648 0.25178777
 0.25705719 0.24819247 0.24390048 0.24845578 0.25717624 0.25018805
 0.25120104 0.24419784 0.24667372 0.24872085 0.24550739 0.24559711
 0.24285922 0.2431996  0.23556567 0.23625646 0.23611177 0.23406049
 0.23280712 0.23575958 0.23835386 0.24593497 0.24916095 0.24658406
 0.24618008 0.24539236 0.24999187 0.24888103 0.24873255 0.24812208
 0.25087532 0.25154656 0.25156611 0.25330242 0.25305545 0.25298247
 0.2559852  0.25384652 0.25519585 0.25442283 0.25528274 0.25706403
 0.25713303 0.25851702 0.2575864  0.25873048 0.26100456 0.26027397
 0.26213751 0.26091131 0.25881374 0.25932925 0.2594851  0.25747476
 0.25909486 0.25946108 0.25874324 0.261321   0.26091733 0.26468006
 0.26640558 0.26563976 0.26760055 0.26948543 0.26824789 0.26815977
 0.26674587 0.26847046 0.26795921 0.26921542 0.26923909 0.26751582
 0.26663089 0.2662596  0.26597748 0.26574859 0.26528767 0.26507811
 0.2636954  0.26473478 0.26446168 0.26482557 0.26493242 0.26621421
 0.26595141 0.26616197 0.26724869 0.26691506 0.26856563 0.27035485
 0.27052458 0.27148141 0.2720934  0.27275015 0.27257412]",kinetic,has_information
random,32,"[0.         0.03064746 0.04019893 0.06047627 0.06738166 0.09077504
 0.08298146 0.07987917 0.08528112 0.09264974 0.09888163 0.10440428
 0.10881243 0.10889672 0.10608276 0.10355832 0.10608222 0.10809392
 0.1156559  0.11621698 0.11395701 0.10986095 0.11106718 0.11356825
 0.11531356 0.11717686 0.11811988 0.11550735 0.1180631  0.11634159
 0.11416025 0.11434878 0.11476602 0.11353469 0.11412076 0.11013053
 0.10869167 0.10967443 0.11064993 0.11154389 0.11454066 0.11714783
 0.11987861 0.1193274  0.1234106  0.12309558 0.12211934 0.11971391
 0.12107105 0.12108147 0.12154371 0.12059665 0.12098947 0.11881669
 0.11805215 0.11964967 0.11816605 0.11741932 0.11769144 0.11890093
 0.11845877 0.11767605 0.11870109 0.11818505 0.11779261 0.11701987
 0.11514304 0.11585716 0.1169489  0.11769827 0.11916251 0.12054083
 0.11991616 0.11993602 0.11947738 0.11840086 0.11861396 0.11742773
 0.11932158 0.11896825 0.11995462 0.1194435  0.12004528 0.12182052
 0.12263668 0.12155485 0.12256791 0.12499089 0.12524673 0.12473167
 0.12533576 0.1264722  0.12625894 0.12470136 0.12496587 0.12478416
 0.12529457 0.12516184 0.12532574 0.12640927 0.12805146]","[0.         0.23150315 0.238524   0.23661771 0.2424931  0.24470622
 0.25145273 0.24646485 0.24163246 0.24750269 0.25664676 0.24972624
 0.25113633 0.2455708  0.24869898 0.2528339  0.25102795 0.25126311
 0.24916629 0.24904923 0.24219066 0.2438755  0.24445046 0.24266696
 0.24292907 0.24400236 0.24655148 0.25308953 0.25627112 0.25442284
 0.25556115 0.25490702 0.258121   0.25745356 0.25763448 0.25769675
 0.26105246 0.26145649 0.26174175 0.26253878 0.26273068 0.26244971
 0.26509545 0.26345166 0.2646709  0.26414774 0.265844   0.26767463
 0.26820278 0.26995358 0.26934826 0.27082031 0.27223818 0.27247269
 0.27349232 0.272028   0.27029577 0.27119348 0.27143209 0.26957766
 0.27120099 0.27183869 0.27099279 0.27341569 0.27342321 0.27684199
 0.27852948 0.27797663 0.27947767 0.28094258 0.2801527  0.27992886
 0.27929252 0.28099806 0.28066204 0.28231618 0.28225899 0.28093125
 0.27957003 0.27915102 0.27855786 0.27886987 0.27846059 0.27830186
 0.27699483 0.2782785  0.27782166 0.27760293 0.27780905 0.27892326
 0.27834181 0.27877597 0.27973098 0.28002499 0.28147549 0.28344352
 0.28354242 0.28466419 0.28502552 0.2854383  0.2854322 ]",kinetic,has_item
random,32,"[0.         0.01805296 0.02500132 0.04530291 0.05216394 0.07248923
 0.06519955 0.05939716 0.06393883 0.07230162 0.07712311 0.08052693
 0.08340074 0.08191905 0.08134492 0.08090179 0.08356502 0.08229707
 0.09199003 0.09323618 0.08941212 0.08423383 0.08725251 0.09027284
 0.09229737 0.0951812  0.09675026 0.09324268 0.09877872 0.09605331
 0.09421478 0.09541039 0.09570864 0.09486832 0.09557866 0.09272146
 0.091005   0.09219069 0.09189011 0.09292139 0.09486536 0.09690575
 0.09879684 0.0983809  0.10140097 0.10032957 0.09995769 0.09902831
 0.10009454 0.10052373 0.10132003 0.09912775 0.09989558 0.09740701
 0.09698649 0.09864179 0.09712216 0.09679196 0.09703326 0.09819985
 0.09858543 0.09792619 0.09831859 0.09867253 0.09919698 0.0980171
 0.09710869 0.09831736 0.0990388  0.09901203 0.09983759 0.10172018
 0.10243754 0.10215462 0.10289805 0.10160101 0.10271512 0.10179474
 0.10401856 0.10430059 0.10478282 0.10525789 0.10531248 0.1070212
 0.10724731 0.10577602 0.10665809 0.10861792 0.10829881 0.10744901
 0.10837515 0.10992992 0.10981313 0.10803011 0.10795057 0.10803782
 0.10864148 0.10857377 0.10854646 0.10982293 0.11159397]","[0.         0.23281038 0.23325262 0.23599161 0.24434523 0.24759277
 0.25386446 0.25316136 0.24898672 0.25338759 0.26730449 0.26190362
 0.26439687 0.25853098 0.26087256 0.26279686 0.25870423 0.2600186
 0.25644276 0.25635434 0.25040938 0.25261626 0.25102185 0.24888052
 0.25012968 0.25019304 0.2524574  0.25908586 0.25877512 0.25665654
 0.25655483 0.25641597 0.25998909 0.25943311 0.25910128 0.25777047
 0.26067596 0.26098834 0.26130223 0.26176462 0.26199192 0.261418
 0.26417177 0.26195059 0.26410471 0.26400538 0.2644814  0.26459035
 0.26432479 0.26529569 0.26486443 0.26672285 0.26705566 0.26737646
 0.26807126 0.26677757 0.26529599 0.26568171 0.26623755 0.26474978
 0.2656648  0.26625934 0.26598241 0.2674661  0.26673029 0.26980655
 0.27094996 0.27030723 0.27206851 0.27394341 0.27375904 0.27313094
 0.27151469 0.27327527 0.27213828 0.27361705 0.27259013 0.27144537
 0.26965657 0.26880731 0.26825347 0.26794755 0.26786223 0.26770805
 0.26666149 0.2680516  0.26753599 0.26737227 0.26795428 0.26897545
 0.26825785 0.26831027 0.26901255 0.2694173  0.27101851 0.2726779
 0.27268767 0.27361718 0.27405288 0.27412631 0.27396007]",kinetic,idle
