method,dim_embedding,m,std,modality,signal,pid
pretrained,32,"[0.         0.12809021 0.19623884 0.19132361 0.18738701 0.19842951
 0.20734758 0.20755301 0.2080207  0.21891206 0.22047909 0.22759877
 0.22190742 0.21129494 0.20371763 0.19734091 0.19692832 0.18790209
 0.17598924 0.18296178 0.19069021 0.20042953 0.19399788 0.19851937
 0.19485722 0.1944457  0.20049717 0.19053936 0.18181763 0.17472442
 0.16531326 0.1565885  0.15395218 0.15663459 0.14890866 0.15261952
 0.16271548 0.15823452 0.14948393 0.15052941 0.15581415 0.15684185
 0.15843148 0.16399505 0.1624491  0.15509459 0.15825804 0.16062777
 0.1645298  0.16547836 0.16807713 0.1659664  0.16694286 0.15852677
 0.16469223 0.16606518 0.16514436 0.16951633 0.17223869 0.17604446
 0.17425521 0.16125817 0.15816794 0.15703306 0.15548636 0.1514897
 0.14817581 0.1441204  0.14772854 0.15384844 0.15335784 0.15870084
 0.15544751 0.15790501 0.15337457 0.16177132 0.16237303 0.15928294
 0.15310779 0.15056669 0.14580212 0.13787187 0.14022439 0.14514969
 0.14238761 0.1469124  0.14887275 0.14231147 0.13805038 0.13552821
 0.13494173 0.1411998  0.14129221 0.12960482 0.13234165 0.13405998
 0.13391913 0.13432899 0.1367405  0.13760131 0.13685015]","[0.         0.31257893 0.28792303 0.27380927 0.27027395 0.25215371
 0.23235428 0.23905835 0.25682075 0.24315618 0.2432318  0.24079613
 0.24517321 0.23462955 0.22935877 0.22692982 0.21473115 0.22048938
 0.22238765 0.21550541 0.20423706 0.19381931 0.19240241 0.18625957
 0.17763132 0.17055328 0.16912316 0.16813151 0.1657198  0.16563245
 0.16649118 0.16285044 0.1674756  0.16477621 0.16754418 0.16411178
 0.16396455 0.16637251 0.1598058  0.16141709 0.1618489  0.1541259
 0.15619292 0.15649575 0.15228052 0.15585483 0.14537023 0.1480414
 0.14636055 0.14993616 0.14371629 0.14676355 0.14845797 0.15180743
 0.15242017 0.14772354 0.15186682 0.14220712 0.1420396  0.13615642
 0.13398785 0.13774151 0.13341536 0.13388507 0.13208717 0.12613023
 0.12812207 0.12731267 0.12622755 0.12869625 0.12548329 0.12561684
 0.12667662 0.12465262 0.11674557 0.12029388 0.12599149 0.13097448
 0.11843885 0.11935312 0.11514489 0.1078712  0.10983627 0.11416564
 0.10977023 0.11320002 0.10862653 0.10746173 0.10411995 0.10460946
 0.10313771 0.09576322 0.10253968 0.09614275 0.0902764  0.09437887
 0.10907697 0.11324873 0.11425934 0.11346052 0.11088206]",auditory,searching,2
pretrained,32,"[0.         0.12409873 0.18075136 0.19305675 0.19476678 0.19832022
 0.21199968 0.20911713 0.20935272 0.21941699 0.22415754 0.23220362
 0.23153596 0.22625999 0.2179113  0.21350442 0.20755078 0.19841118
 0.18967641 0.1900832  0.20026193 0.20164169 0.19504071 0.20532332
 0.20333097 0.20201334 0.21241863 0.20445809 0.19747562 0.18879638
 0.18117299 0.17143466 0.16854811 0.17197377 0.17147525 0.17444313
 0.1802633  0.17689062 0.16697735 0.16620373 0.17361785 0.17248289
 0.17130102 0.17478633 0.16847168 0.16541967 0.1696909  0.17175165
 0.17565951 0.17532649 0.17502289 0.17474225 0.17731129 0.16664029
 0.17626481 0.17594311 0.17672435 0.17694283 0.1800108  0.18981586
 0.18603499 0.17630851 0.17376593 0.17184146 0.17137232 0.16713314
 0.164498   0.16359032 0.16286746 0.16361482 0.16776584 0.17519697
 0.17417237 0.17394425 0.17107962 0.17450405 0.17648851 0.17475819
 0.16787786 0.16370057 0.15910393 0.15104226 0.15011319 0.15664204
 0.15485735 0.15652459 0.15920746 0.15558256 0.15116827 0.15052154
 0.14899808 0.15559717 0.15724085 0.14646618 0.14752352 0.15035466
 0.14906896 0.15008313 0.15416133 0.15349374 0.15439448]","[0.         0.28753698 0.2691123  0.25537813 0.25114684 0.23708202
 0.21844762 0.22588492 0.2391828  0.22529438 0.22570782 0.22189226
 0.22561424 0.22012802 0.21436297 0.21879075 0.2093348  0.2131454
 0.20910755 0.20292097 0.18896642 0.17702029 0.17600234 0.1715793
 0.16508923 0.15852138 0.15498653 0.15523184 0.1526987  0.15590053
 0.15831539 0.15543349 0.15917377 0.15745097 0.16759277 0.16132413
 0.1577654  0.16274248 0.15014238 0.15050658 0.15055147 0.14295123
 0.14310234 0.14324503 0.13907056 0.14560587 0.13374043 0.13549684
 0.13461991 0.13954784 0.13420115 0.13736381 0.13905673 0.14058521
 0.1399353  0.13524466 0.14279303 0.13261156 0.13829174 0.13608899
 0.13168935 0.13485546 0.13176253 0.13501337 0.13425844 0.1275543
 0.1315194  0.13247596 0.12875813 0.12912928 0.13060107 0.1305468
 0.1297795  0.12745786 0.11988386 0.12234923 0.12877807 0.13425933
 0.12302833 0.12727885 0.12318857 0.116161   0.11432108 0.12205895
 0.12027298 0.12109461 0.12039769 0.12189964 0.12108698 0.12151381
 0.11873492 0.11133096 0.11793736 0.11211175 0.10775444 0.11208446
 0.1185785  0.12236663 0.12518106 0.12029734 0.1161266 ]",auditory,searching,8
pretrained,32,"[0.         0.10262108 0.14424023 0.15858114 0.1672149  0.17037342
 0.17989071 0.18337032 0.18530254 0.19712511 0.2059812  0.21024667
 0.20634772 0.20332704 0.19693696 0.19210713 0.19389988 0.1870141
 0.18056459 0.17361306 0.18185078 0.18107084 0.178873   0.18916412
 0.18795446 0.18681681 0.1963868  0.18834658 0.18035176 0.17504508
 0.17077285 0.15978729 0.16147526 0.16167836 0.16085634 0.16407569
 0.16932896 0.16356919 0.15781614 0.15546537 0.16370513 0.16199504
 0.16180591 0.16339284 0.15815228 0.1557936  0.1557359  0.16026553
 0.16579051 0.16646741 0.16334973 0.16334281 0.16694299 0.15878132
 0.16427619 0.16769607 0.16688167 0.16911411 0.17191456 0.18018049
 0.17317713 0.16655484 0.16506048 0.16167263 0.15868239 0.15644536
 0.15716459 0.15444183 0.15392853 0.1559395  0.15883667 0.16415497
 0.16316833 0.16244711 0.15923388 0.16018833 0.16098306 0.16081629
 0.15306345 0.15012891 0.14682003 0.13992514 0.14023236 0.14606598
 0.14569754 0.14794227 0.15142608 0.15288898 0.14873544 0.14908453
 0.14844252 0.15313499 0.15362837 0.14639564 0.14905841 0.14996246
 0.14956932 0.14982937 0.14959987 0.15041344 0.15231527]","[0.         0.29130265 0.28321725 0.2820329  0.27267896 0.25106726
 0.23522237 0.23296019 0.24176196 0.2258017  0.2237933  0.21899393
 0.22369382 0.21785751 0.21100333 0.21450156 0.20401546 0.20743251
 0.19875469 0.19656709 0.18590895 0.17733646 0.17250046 0.16796354
 0.1625359  0.15724538 0.15123299 0.15231031 0.1517392  0.15394436
 0.1555997  0.15317661 0.15183712 0.15133201 0.16138453 0.15191909
 0.14981623 0.15522855 0.14450551 0.14541489 0.14549031 0.13874466
 0.13908359 0.13924008 0.13528898 0.13961493 0.13119495 0.13308477
 0.13199609 0.13432894 0.13207581 0.13250193 0.13259159 0.13280278
 0.13439885 0.12713957 0.13321245 0.12537545 0.1308288  0.12955398
 0.12784912 0.1324555  0.13028956 0.12961245 0.13366095 0.12763088
 0.12833522 0.1301206  0.12612734 0.126529   0.12784621 0.13038088
 0.12907516 0.12577383 0.11930478 0.11972422 0.12640397 0.12889124
 0.1219409  0.12451687 0.11872246 0.11422591 0.11240805 0.11868072
 0.11600643 0.11554648 0.11345457 0.11287713 0.11218858 0.11217721
 0.109557   0.10387234 0.11170893 0.10500262 0.10073862 0.10562042
 0.11071532 0.11220358 0.11758133 0.11107101 0.10714253]",auditory,searching,5
pretrained,32,"[0.         0.13183621 0.17955524 0.19800098 0.20676574 0.21070773
 0.21964285 0.22282852 0.2252081  0.23092679 0.24050676 0.24844355
 0.2478154  0.24296991 0.23745293 0.23184585 0.23205886 0.22682191
 0.21941747 0.21067417 0.21991052 0.22116318 0.21931737 0.22767256
 0.22335513 0.22134785 0.22924837 0.22056838 0.21296624 0.20969152
 0.20619729 0.19733237 0.1955098  0.19571422 0.19358984 0.19662866
 0.20067913 0.19658704 0.1902909  0.1869923  0.19521166 0.193881
 0.19398208 0.19437011 0.18960374 0.18487686 0.18781834 0.18930338
 0.19528042 0.19588243 0.19493012 0.19737901 0.20031751 0.19268474
 0.19708124 0.20249402 0.20064472 0.20300696 0.20682547 0.21290368
 0.20790511 0.20194491 0.20056842 0.19724243 0.1927332  0.18986935
 0.18977857 0.18591107 0.18554951 0.18834669 0.19023027 0.19474146
 0.19551724 0.1950282  0.19177936 0.19241944 0.19117287 0.19037886
 0.1833116  0.17983303 0.17623229 0.1707142  0.16978888 0.17578511
 0.17381461 0.17557377 0.17843239 0.1816019  0.1774401  0.17803089
 0.17624093 0.18018479 0.18142056 0.17662081 0.18002763 0.18078487
 0.18090608 0.1795044  0.18243626 0.18292979 0.18403741]","[0.         0.29174328 0.28571475 0.28282324 0.27320951 0.25340878
 0.24146399 0.23538394 0.24191441 0.22478021 0.22373783 0.22092401
 0.22991079 0.22251374 0.21765434 0.21943711 0.20913269 0.21321559
 0.20533732 0.20226165 0.19453138 0.18855379 0.18499177 0.17945299
 0.17239327 0.16746738 0.16090517 0.16154219 0.16119562 0.16477998
 0.16759299 0.16814268 0.1635269  0.16261054 0.16948527 0.16225398
 0.15924683 0.16497291 0.15593176 0.1548817  0.15496729 0.15071553
 0.15052163 0.15058968 0.14752298 0.14905719 0.14732796 0.14395471
 0.14323393 0.14459574 0.14556959 0.14829583 0.14659913 0.14800161
 0.14774149 0.1467871  0.14992194 0.14358611 0.14912807 0.14579278
 0.14596426 0.15002496 0.1469424  0.14651572 0.14746842 0.1418638
 0.14246265 0.14246738 0.13935941 0.14122242 0.14156515 0.14270212
 0.14326545 0.14076963 0.13609259 0.13571094 0.13772289 0.13916604
 0.13428598 0.1352867  0.13037938 0.12863368 0.12639683 0.13134139
 0.12737955 0.1262792  0.12415215 0.12586079 0.12522249 0.12551605
 0.12244329 0.11767815 0.12507806 0.12373716 0.12253799 0.12536103
 0.13007829 0.1271424  0.13507939 0.13070975 0.12690777]",auditory,has_information,35
pretrained,32,"[0.         0.13053974 0.17026626 0.18793761 0.19938906 0.20195633
 0.2106178  0.21512326 0.21756758 0.22469976 0.23030314 0.23653817
 0.23712975 0.23305014 0.2286599  0.22288346 0.21980921 0.21727142
 0.21107412 0.20227662 0.208353   0.20873002 0.20399252 0.20864183
 0.20260431 0.19913857 0.207783   0.19926811 0.19469457 0.18873095
 0.18355972 0.17644022 0.17386928 0.17319174 0.17589831 0.18177202
 0.18482384 0.17781788 0.17265849 0.17139964 0.17770195 0.17753632
 0.1779696  0.17889275 0.17583315 0.17036345 0.17594163 0.17655818
 0.18232132 0.17980274 0.17758358 0.18411502 0.18560627 0.17930988
 0.18344665 0.18927109 0.18866482 0.18974063 0.19458093 0.20024868
 0.19526575 0.18930889 0.1898295  0.18617612 0.17978478 0.17545162
 0.17277387 0.17173543 0.17313546 0.17819547 0.18069472 0.18444112
 0.18479918 0.1835556  0.17912811 0.18358949 0.18121452 0.18104469
 0.17451398 0.17244013 0.16932333 0.16267773 0.1626758  0.16677008
 0.16495973 0.16632096 0.16632656 0.16935501 0.16453531 0.16570323
 0.16461294 0.1698738  0.16811001 0.16253934 0.16507654 0.16349581
 0.16346189 0.16031771 0.16230858 0.1644028  0.16736537]","[0.         0.28142391 0.27420201 0.2711416  0.26542211 0.24732607
 0.23613838 0.22926624 0.23429697 0.21807683 0.21512751 0.21277477
 0.21904695 0.21271523 0.20888522 0.21207858 0.20573361 0.20755038
 0.2008373  0.19795572 0.19380798 0.19172816 0.18922812 0.18645861
 0.18305993 0.18081783 0.17416957 0.17424293 0.17001529 0.17517074
 0.17721238 0.17602211 0.17214801 0.17161216 0.17287853 0.16331598
 0.16086645 0.16947551 0.16078295 0.15840864 0.15834087 0.15620111
 0.15883    0.15771498 0.15506476 0.15731669 0.15189812 0.14865393
 0.14992207 0.15070797 0.15355672 0.15289311 0.15289431 0.15220514
 0.15262673 0.15521101 0.15533937 0.15101393 0.15554872 0.1520476
 0.15046751 0.15486272 0.15101527 0.15129108 0.14896459 0.1466548
 0.14941432 0.14692711 0.14403833 0.14637277 0.14569437 0.14714458
 0.147619   0.14522544 0.14045215 0.13943324 0.14213719 0.14130874
 0.13679555 0.13602664 0.13204449 0.13138265 0.12947077 0.13610679
 0.13184365 0.13106446 0.13043817 0.12978941 0.13082564 0.13210212
 0.13107635 0.12498003 0.13209949 0.13000712 0.12868476 0.1305863
 0.13613876 0.13527727 0.14226585 0.13823456 0.13397946]",auditory,idle,41
pretrained,32,"[0.         0.13490611 0.170989   0.19127348 0.20350169 0.20530293
 0.21344429 0.22089298 0.22379229 0.2298657  0.23725731 0.24326162
 0.24395595 0.23978472 0.23657389 0.23058809 0.22532074 0.22313409
 0.21532478 0.21001524 0.21606686 0.21579701 0.20865169 0.21267649
 0.20832009 0.20429392 0.20885705 0.19967607 0.19472392 0.19102234
 0.18673248 0.18144293 0.17769554 0.17611299 0.18125386 0.18604953
 0.18855733 0.18173011 0.17305995 0.17070795 0.17851257 0.1796613
 0.17958371 0.17865551 0.17366461 0.169209   0.17524963 0.17485868
 0.18037112 0.17786823 0.17545124 0.18216432 0.18307576 0.17762695
 0.18157485 0.18566813 0.18552263 0.18671232 0.19079391 0.19598934
 0.19153862 0.18694607 0.18658157 0.18358463 0.17721087 0.17319639
 0.17149257 0.17000673 0.17195621 0.1769786  0.17919164 0.18277286
 0.18330716 0.18243019 0.17957529 0.18468129 0.18259404 0.18172854
 0.17543307 0.17405427 0.17105891 0.1646315  0.16476715 0.1680409
 0.16743003 0.16860573 0.16904427 0.17168624 0.16745408 0.16863129
 0.16777665 0.17282108 0.1717188  0.16693834 0.1694327  0.16803478
 0.16800551 0.16571476 0.16749489 0.16928525 0.17187813]","[0.         0.28491919 0.26833227 0.26579089 0.25919212 0.2398496
 0.22926198 0.22060444 0.22654111 0.21193909 0.20957806 0.206458
 0.21010773 0.20450254 0.20077932 0.20482405 0.19826301 0.20102686
 0.19337203 0.19064714 0.18669164 0.18435878 0.18116555 0.17839366
 0.17568623 0.17231741 0.16716906 0.16726879 0.16339224 0.16743331
 0.16964976 0.16913964 0.16536362 0.16437342 0.16463971 0.15519545
 0.15304569 0.16128537 0.15450888 0.15268608 0.15329589 0.15129568
 0.1534635  0.15176417 0.14943999 0.15119529 0.14728751 0.14387032
 0.14488641 0.14590339 0.14834111 0.14822978 0.14929128 0.14852523
 0.14902373 0.15055223 0.15005389 0.14635518 0.15044566 0.14744572
 0.14589421 0.15071661 0.14685108 0.14706986 0.14389023 0.14200725
 0.14488935 0.14216865 0.13847575 0.14120582 0.14060643 0.14140526
 0.14171517 0.13937442 0.13370097 0.13254017 0.13504767 0.13379468
 0.12974446 0.12897078 0.12535648 0.12487651 0.12312964 0.12904125
 0.12478447 0.12403721 0.12336338 0.12264635 0.12368571 0.12497411
 0.12408811 0.11811639 0.1248013  0.12307713 0.12165105 0.12347518
 0.12862356 0.12796726 0.13433657 0.13047985 0.12644056]",auditory,idle,17
pretrained,32,"[0.         0.129787   0.16590327 0.18437368 0.19979735 0.20272255
 0.21035781 0.21912439 0.22288967 0.22855877 0.23560931 0.23897007
 0.23736962 0.23330416 0.22990334 0.22534864 0.22124688 0.22007126
 0.21294897 0.20590238 0.21226333 0.21143623 0.20359503 0.20732857
 0.20432318 0.20086352 0.20515981 0.1981803  0.19361871 0.1902126
 0.18648439 0.18151726 0.17744735 0.17657195 0.18084738 0.18546819
 0.18803096 0.18050704 0.17125867 0.16926713 0.17610405 0.17819798
 0.1805383  0.17719691 0.17248699 0.16973937 0.17320957 0.17392045
 0.17870533 0.17520322 0.17547765 0.18110829 0.18116337 0.17818508
 0.18142362 0.18346734 0.1832239  0.1852609  0.18778844 0.19186817
 0.18769602 0.18240839 0.1822272  0.18059621 0.17426669 0.17105681
 0.16884343 0.16799939 0.16747986 0.17174054 0.17315944 0.17601058
 0.17636835 0.17598543 0.17396948 0.17910128 0.17759462 0.17568962
 0.16915334 0.16781122 0.16511647 0.15938604 0.15943067 0.16195862
 0.16139102 0.16190927 0.16167146 0.16422972 0.16060312 0.16177936
 0.16132609 0.16484752 0.16449359 0.1602958  0.16200717 0.16097438
 0.16042218 0.15844781 0.1599577  0.16200783 0.16451877]","[0.         0.27899718 0.26312248 0.25998956 0.25423525 0.2378644
 0.22864702 0.21820339 0.22206315 0.20725059 0.20320165 0.20092281
 0.20576301 0.19965902 0.19627973 0.19920632 0.19265189 0.19500401
 0.1886765  0.18750391 0.18354938 0.17979876 0.17823342 0.17608993
 0.17201516 0.16947782 0.16248445 0.16195941 0.15857122 0.16101748
 0.16248588 0.1628207  0.15947781 0.15867488 0.15899169 0.15066648
 0.1482696  0.15569993 0.15101078 0.14848571 0.14933798 0.14835374
 0.14990883 0.14771612 0.14625942 0.14807091 0.14536065 0.14182594
 0.14267084 0.14293795 0.14572569 0.14620596 0.14691175 0.14569422
 0.14584104 0.14644141 0.14572625 0.1420693  0.14611365 0.14322418
 0.14226323 0.14627516 0.14228095 0.14236809 0.13952229 0.13777283
 0.14055482 0.13811864 0.13431445 0.13706738 0.13699296 0.13802312
 0.13833159 0.13582646 0.1304046  0.13003476 0.13239296 0.130563
 0.12680283 0.12585879 0.12249755 0.12137748 0.11984718 0.12523328
 0.12137919 0.12170314 0.12095693 0.12063198 0.12094978 0.12218245
 0.1212924  0.11602982 0.12151658 0.11919935 0.11825201 0.11978798
 0.12478422 0.12450743 0.13053293 0.12657642 0.12313401]",auditory,idle,26
pretrained,32,"[0.         0.14384856 0.17497946 0.19600495 0.20898106 0.21238853
 0.21857239 0.22537189 0.23048143 0.23361242 0.23996993 0.24384187
 0.243651   0.24069467 0.23810787 0.23394352 0.22979847 0.22884136
 0.2211995  0.21469283 0.21969917 0.2166979  0.20908921 0.2101161
 0.20706647 0.20210898 0.20554134 0.19916026 0.19550709 0.19334131
 0.18864791 0.18193188 0.18015467 0.17997216 0.18377036 0.18802966
 0.18868824 0.18135955 0.1731867  0.17090359 0.1779364  0.17876766
 0.18201331 0.1785663  0.17334511 0.17003686 0.17449792 0.17565429
 0.17960078 0.17559267 0.1745731  0.18137602 0.18122342 0.17789474
 0.18158075 0.18356312 0.18318974 0.18343929 0.18542984 0.18956222
 0.18685542 0.18201612 0.18198301 0.17989325 0.17407348 0.16961002
 0.16665833 0.16641585 0.16559888 0.16932363 0.17178187 0.17397882
 0.17391552 0.17446409 0.17200731 0.17647469 0.17518353 0.17592949
 0.16819015 0.16745843 0.16570315 0.16003958 0.16013529 0.16250559
 0.16109505 0.16147336 0.16116966 0.16500176 0.16184788 0.16445787
 0.16474304 0.16817201 0.16817251 0.16375872 0.16553969 0.1645195
 0.16357285 0.162      0.16321067 0.1650485  0.16731006]","[0.         0.28283002 0.26374597 0.26043954 0.25239541 0.23407152
 0.22685496 0.21540998 0.21691084 0.20114623 0.1971403  0.19482349
 0.19947068 0.19342267 0.19004177 0.19312678 0.18667049 0.18868044
 0.1832795  0.18212955 0.17803405 0.17354973 0.17216592 0.17054327
 0.16696334 0.16522295 0.15826187 0.15757556 0.15367826 0.1566597
 0.15800663 0.1596353  0.15667094 0.15607529 0.1557335  0.14746384
 0.1452881  0.15229764 0.14664957 0.14396897 0.14548748 0.14542661
 0.14628891 0.14404305 0.14122394 0.14270963 0.14011904 0.13723385
 0.13875281 0.13860301 0.14052492 0.14085359 0.14151686 0.14081166
 0.14053854 0.14059986 0.13987802 0.13802957 0.14204837 0.13950153
 0.13886497 0.14251148 0.13858994 0.13850257 0.13697833 0.13415572
 0.13708662 0.13495291 0.13171866 0.13409405 0.13348023 0.13439176
 0.13446878 0.13204895 0.12845809 0.12807654 0.12971997 0.12756252
 0.12296755 0.12135041 0.11821619 0.11734884 0.11593749 0.12115549
 0.11851722 0.11892169 0.11807582 0.11839706 0.11926942 0.11832145
 0.11704787 0.11211471 0.11707379 0.11478316 0.11383403 0.11525364
 0.11975017 0.11954684 0.12522389 0.12143966 0.11831153]",auditory,has_information,23
pretrained,32,"[0.         0.13698634 0.17006133 0.19107942 0.20480474 0.20535389
 0.21231362 0.22281639 0.22753723 0.23071996 0.23759043 0.24133672
 0.24235394 0.2402778  0.2391138  0.23655216 0.23353078 0.23092875
 0.22368284 0.21691131 0.22187459 0.21978077 0.21292397 0.21441071
 0.21063794 0.20597314 0.20904298 0.20289775 0.19872575 0.19607925
 0.19141504 0.1858669  0.18376201 0.1840793  0.18675033 0.19077923
 0.19134219 0.18418881 0.17720889 0.17624903 0.18367323 0.18505883
 0.18808217 0.18509883 0.17940773 0.17620116 0.17974443 0.18054928
 0.1842602  0.18014207 0.17924346 0.18495874 0.18487142 0.18272089
 0.18569536 0.18774001 0.18594484 0.1864276  0.18748574 0.19082095
 0.18696033 0.18264401 0.18178337 0.17999314 0.17452158 0.17060841
 0.16748005 0.1675675  0.16726086 0.17024663 0.17248822 0.17505823
 0.17450675 0.17510747 0.1746503  0.17856201 0.17767727 0.17658429
 0.16968825 0.16948869 0.16800642 0.16322381 0.16450817 0.16599013
 0.16426383 0.16470013 0.16449971 0.16787979 0.16605675 0.1688101
 0.1689328  0.17284062 0.17173839 0.16792248 0.16941696 0.16845424
 0.16767259 0.16696923 0.16787715 0.16940009 0.17084985]","[0.         0.28399332 0.26761595 0.26238092 0.25173683 0.2316145
 0.22406104 0.21044196 0.21214915 0.19799777 0.19458236 0.19077836
 0.19478977 0.1885902  0.18508372 0.18819917 0.18275639 0.18379964
 0.1790491  0.17773886 0.17297788 0.16859145 0.16714899 0.16632304
 0.16319405 0.16171052 0.15593972 0.15565229 0.15139526 0.1535907
 0.15489587 0.15610778 0.15331238 0.15360168 0.15330114 0.14576493
 0.14358642 0.14907778 0.14352625 0.14204232 0.14407101 0.14446846
 0.14524389 0.14382727 0.14115712 0.14293563 0.14036283 0.13732791
 0.13925518 0.13965423 0.14136131 0.13886113 0.13946399 0.13859216
 0.13895315 0.1401312  0.13792101 0.13647503 0.13966279 0.13734807
 0.13649159 0.13954197 0.13634355 0.13586506 0.13446692 0.13142503
 0.13416338 0.13210354 0.12888984 0.13119563 0.13092517 0.13140546
 0.13148168 0.12978716 0.12779743 0.12676408 0.12832332 0.12580857
 0.12193009 0.12094991 0.11852222 0.11730636 0.11692114 0.12050257
 0.1183099  0.11861601 0.11783485 0.11800208 0.11968113 0.1189811
 0.11850096 0.11448327 0.11789149 0.11596876 0.11489794 0.11635831
 0.12058858 0.12023846 0.1254233  0.12167625 0.11813077]",auditory,has_item,14
pretrained,32,"[0.         0.12620702 0.15326522 0.17592396 0.1914155  0.19033643
 0.19836586 0.2074998  0.20989165 0.21537478 0.22326701 0.22892043
 0.22827038 0.22640987 0.22460525 0.22309234 0.22122932 0.21938991
 0.21094838 0.2043506  0.20834204 0.20666996 0.20049446 0.20205253
 0.19904893 0.19319637 0.19584576 0.19038896 0.18741977 0.18531658
 0.18010488 0.17606129 0.17360557 0.17327851 0.1754427  0.18070503
 0.17849478 0.1717225  0.16580411 0.16590011 0.17322358 0.17746473
 0.18016543 0.17722018 0.17266102 0.16980537 0.17495187 0.17610682
 0.18091757 0.17610537 0.17633667 0.18114569 0.18079359 0.17930278
 0.18065465 0.1830783  0.18181737 0.18174486 0.18276487 0.18629487
 0.18136285 0.1778858  0.17645952 0.1756121  0.16967195 0.16449961
 0.16388508 0.16167937 0.16322953 0.16510263 0.16807397 0.17002587
 0.16959575 0.16979654 0.1702502  0.17290042 0.17179021 0.17069807
 0.16410342 0.16436876 0.16304876 0.15881779 0.15966192 0.16203472
 0.15974294 0.15983121 0.15815465 0.16056085 0.15848362 0.16116798
 0.16345948 0.16564858 0.16361096 0.15973387 0.16145181 0.16039797
 0.15963919 0.15843409 0.15956872 0.16042296 0.16211506]","[0.         0.28813305 0.2780187  0.2668265  0.25345364 0.23625263
 0.22931633 0.21698909 0.2202867  0.20495364 0.20069038 0.1951358
 0.20043978 0.19405972 0.19132279 0.19329791 0.18762188 0.18603642
 0.18338928 0.18130588 0.17829624 0.17205432 0.17102229 0.17043066
 0.1674979  0.16759594 0.16111987 0.16173224 0.15792918 0.15981024
 0.16156765 0.16157328 0.15874267 0.15674766 0.15759575 0.14978533
 0.15101494 0.15667339 0.15020781 0.14777792 0.14915423 0.1456611
 0.14642198 0.14539958 0.14353858 0.14530779 0.1414911  0.13780877
 0.13833376 0.13865597 0.1404738  0.1384034  0.13911572 0.13815045
 0.13901545 0.14065066 0.13815552 0.13627652 0.1389914  0.13703848
 0.13694722 0.13989056 0.13748378 0.13743528 0.13734093 0.13462674
 0.13491927 0.13456982 0.13115793 0.13354762 0.13285658 0.13302996
 0.13325154 0.13313515 0.13044374 0.13010577 0.13167369 0.12954858
 0.12571387 0.12451141 0.1221616  0.12046258 0.12034466 0.12342515
 0.12144118 0.12155191 0.12272594 0.12332529 0.12450982 0.12401273
 0.1222344  0.1198754  0.12367696 0.12222919 0.12098119 0.12212638
 0.12546896 0.12549972 0.12989701 0.12733639 0.12405974]",auditory,has_item,38
pretrained,32,"[0.         0.13005811 0.15921494 0.17802177 0.19513592 0.1936247
 0.20128815 0.21114745 0.21392021 0.21991756 0.22612902 0.23087544
 0.23121877 0.23119441 0.23016922 0.22864287 0.22587696 0.22382738
 0.2162228  0.21030083 0.2136741  0.21194249 0.20601059 0.20780797
 0.20582869 0.20028673 0.20177172 0.19601468 0.19400206 0.19208221
 0.18727148 0.18415089 0.1813585  0.18101458 0.18318897 0.18767828
 0.18625367 0.17971009 0.1738313  0.17334851 0.18072417 0.18393778
 0.18671012 0.18331101 0.17832754 0.1760239  0.18073814 0.18044011
 0.18555277 0.18189905 0.18186465 0.18663632 0.18743458 0.18550959
 0.18756139 0.18995112 0.18843606 0.18867803 0.18984347 0.19271002
 0.18817865 0.18480343 0.18322177 0.18268042 0.17884674 0.17399225
 0.17326363 0.17113729 0.1720907  0.17368756 0.17645291 0.178486
 0.17822888 0.17876457 0.17927645 0.18188258 0.18132609 0.18055221
 0.17513643 0.17547953 0.17423083 0.1703716  0.17128707 0.17357218
 0.1715008  0.17175033 0.16981559 0.17352625 0.17191757 0.17423328
 0.17635767 0.17744182 0.17523742 0.17160514 0.17349472 0.17211644
 0.17157858 0.17068492 0.17217053 0.1725205  0.17448236]","[0.         0.28751145 0.27954262 0.26813637 0.2543659  0.2391937
 0.22979694 0.21933801 0.2204398  0.20363023 0.19819453 0.19394268
 0.19855978 0.19206151 0.18937276 0.19081073 0.18533652 0.18375464
 0.18280267 0.17980555 0.17636782 0.17054848 0.16938641 0.16771228
 0.16498538 0.1651479  0.15903784 0.15968242 0.15656499 0.15812036
 0.16066585 0.16163821 0.15774643 0.15551006 0.15641908 0.14836829
 0.14999001 0.15512014 0.14923094 0.14679259 0.14798844 0.14477025
 0.14539324 0.14415237 0.14163853 0.14378378 0.14032265 0.13646936
 0.13694522 0.13736291 0.13879007 0.13639687 0.13706065 0.1359389
 0.13684448 0.13823547 0.13588131 0.13456757 0.13715609 0.1349086
 0.13570416 0.13855663 0.13604953 0.13615828 0.13721569 0.13498839
 0.13502745 0.13499125 0.13121657 0.13325807 0.13217816 0.13231726
 0.13278337 0.13308723 0.13069822 0.1300282  0.13173377 0.13001482
 0.12768256 0.12657876 0.12450761 0.12338043 0.12320793 0.12581915
 0.12423607 0.1243294  0.12506905 0.12739386 0.12880955 0.12791159
 0.12619304 0.12280749 0.12598514 0.12494091 0.12412732 0.12484655
 0.12788375 0.12825763 0.13263072 0.12974713 0.12708075]",auditory,has_item,32
