,time,signal,type,query,choice
63,878.5159771442413,has_information,auditory,"357,565,585",3
64,879.9474081993103,has_information,auditory,"592,422,125",3
65,895.7144479751587,has_information,kinesthetic,"1834,1832,423",1
66,920.7144114971161,searching,visual,"1442,5317,275",3
67,922.2518699169159,searching,visual,"3879,3121,55",3
68,923.1689422130585,searching,visual,"4698,3694,1619",3
69,941.4990170001984,searching,auditory,"210,78,508",3
70,942.8266365528107,searching,auditory,"768,831,488",3
71,943.7512936592102,searching,auditory,"194,0,419",3
72,954.6063005924225,searching,auditory,"287,694,397",3
73,958.0965230464935,searching,auditory,"346,443,93",3
74,969.2484815120697,searching,auditory,"221,314,452",3
75,971.0945847034454,searching,auditory,"780,861,697",3
76,978.4694089889526,searching,auditory,"431,826,74",3
77,980.007815361023,searching,auditory,"634,777,275",3
78,981.2295613288879,searching,auditory,"453,788,286",3
79,982.154051065445,searching,auditory,"778,254,721",3
80,983.0752172470093,searching,auditory,"287,500,112",3
81,993.2128672599792,searching,auditory,"287,500,112",3
82,995.0551290512085,searching,auditory,"287,209,399",3
83,995.9761292934418,searching,auditory,"287,94,801",3
84,996.8748009204865,searching,auditory,"357,801,316",3
85,998.1296617984772,searching,auditory,"357,801,316",3
86,1017.7883722782135,searching,auditory,"33,707,346",2
87,1023.9387283325195,searching,auditory,"288,814,445",3
88,1025.4714629650116,searching,auditory,"288,511,259",3
89,1026.3918130397797,searching,auditory,"288,57,233",3
90,1027.6212630271912,searching,auditory,"288,338,189",3
91,1031.0003397464752,searching,auditory,"288,315,245",3
92,1031.9238667488098,searching,auditory,"288,315,245",3
93,1032.8443636894226,searching,auditory,"288,277,577",3
94,1033.7659890651703,searching,auditory,"288,740,57",3
95,1034.6927516460419,searching,auditory,"288,145,584",3
96,1035.6136195659637,searching,auditory,"288,395,196",3
97,1038.9880142211914,searching,auditory,"288,444,363",3
98,1040.5253517627716,searching,auditory,"288,763,302",3
99,1041.446765422821,searching,auditory,"288,835,610",3
100,1042.4343719482422,searching,auditory,"288,269,781",3
101,1043.3407814502716,searching,auditory,"288,479,37",3
102,1046.976383447647,searching,auditory,"288,314,378",3
103,1048.2047729492188,searching,auditory,"288,332,142",3
104,1051.2773814201355,searching,auditory,"288,158,350",3
105,1052.5091080665588,searching,auditory,"288,662,625",3
106,1054.9708108901978,searching,auditory,"288,662,625",3
107,1056.0917701721191,searching,auditory,"288,541,451",3
108,1057.1144194602966,searching,auditory,"288,5,485",3
109,1058.0369160175323,searching,auditory,"288,201,810",3
110,1058.9582595825195,searching,auditory,"288,135,424",3
111,1060.1861078739166,searching,auditory,"288,805,712",3
112,1061.4172105789185,searching,auditory,"288,661,402",3
113,1064.1825547218323,searching,auditory,"288,514,187",3
114,1065.412565946579,searching,auditory,"288,322,494",3
115,1066.9450886249542,searching,auditory,"288,509,801",3
116,1068.1744363307953,searching,auditory,"288,483,614",3
117,1069.0980262756348,searching,auditory,"288,516,19",3
118,1069.9155786037445,searching,auditory,"288,462,256",3
119,1093.3672842979431,searching,kinesthetic,"1281,1284,1156",0
